,xmin,ymin,xmax,ymax,label,score
0,163.0,65.0,194.0,93.0,Tree,0.7964264154434204
1,366.0,213.0,387.0,234.0,Tree,0.762552797794342
2,107.0,210.0,130.0,232.0,Tree,0.7587606906890869
3,32.0,66.0,52.0,88.0,Tree,0.7366010546684265
4,366.0,180.0,387.0,202.0,Tree,0.7309268712997437
5,319.0,146.0,347.0,173.0,Tree,0.7271952033042908
6,578.0,622.0,605.0,646.0,Tree,0.7228494882583618
7,98.0,361.0,121.0,384.0,Tree,0.7129104733467102
8,20.0,163.0,41.0,185.0,Tree,0.7129009366035461
9,334.0,540.0,370.0,570.0,Tree,0.7095342874526978
10,11.0,202.0,48.0,235.0,Tree,0.6958448886871338
11,146.0,420.0,166.0,440.0,Tree,0.6946094632148743
12,56.0,615.0,76.0,635.0,Tree,0.6831644177436829
13,94.0,455.0,119.0,479.0,Tree,0.6779664754867554
14,156.0,33.0,176.0,53.0,Tree,0.6767851114273071
15,138.0,610.0,166.0,637.0,Tree,0.6737961769104004
16,293.0,383.0,318.0,409.0,Tree,0.6700621843338013
17,280.0,348.0,303.0,374.0,Tree,0.6689043641090393
18,354.0,421.0,377.0,444.0,Tree,0.6520634889602661
19,141.0,314.0,161.0,335.0,Tree,0.6482318639755249
20,23.0,593.0,40.0,612.0,Tree,0.6482226252555847
21,16.0,407.0,33.0,427.0,Tree,0.6408435702323914
22,273.0,608.0,306.0,641.0,Tree,0.6362980604171753
23,264.0,145.0,296.0,176.0,Tree,0.635142982006073
24,14.0,552.0,34.0,571.0,Tree,0.6228609681129456
25,26.0,26.0,51.0,51.0,Tree,0.6183782815933228
26,367.0,380.0,394.0,400.0,Tree,0.6167330741882324
27,229.0,610.0,258.0,637.0,Tree,0.6038082838058472
28,210.0,552.0,234.0,570.0,Tree,0.6037326455116272
29,244.0,302.0,270.0,329.0,Tree,0.5981478691101074
30,96.0,128.0,133.0,159.0,Tree,0.5969657301902771
31,157.0,148.0,191.0,176.0,Tree,0.5820398330688477
32,307.0,417.0,330.0,434.0,Tree,0.5774323344230652
33,391.0,354.0,410.0,377.0,Tree,0.5699577331542969
34,19.0,510.0,36.0,527.0,Tree,0.5631963610649109
35,104.0,38.0,120.0,56.0,Tree,0.5611194372177124
36,14.0,365.0,31.0,385.0,Tree,0.5524846911430359
37,296.0,235.0,315.0,255.0,Tree,0.5519387125968933
38,397.0,538.0,422.0,562.0,Tree,0.537184476852417
39,177.0,470.0,211.0,500.0,Tree,0.53717041015625
40,354.0,148.0,373.0,168.0,Tree,0.5305507779121399
41,462.0,590.0,482.0,610.0,Tree,0.5281326174736023
42,440.0,591.0,459.0,612.0,Tree,0.5264769792556763
43,366.0,307.0,389.0,331.0,Tree,0.5239846110343933
44,421.0,555.0,443.0,578.0,Tree,0.5179966688156128
45,389.0,87.0,403.0,104.0,Tree,0.490608811378479
46,344.0,617.0,378.0,647.0,Tree,0.4904600977897644
47,368.0,110.0,382.0,128.0,Tree,0.4776337444782257
48,202.0,603.0,223.0,625.0,Tree,0.4756396412849426
49,171.0,607.0,204.0,639.0,Tree,0.47066426277160645
50,174.0,202.0,191.0,223.0,Tree,0.45959338545799255
51,245.0,561.0,260.0,577.0,Tree,0.4550609290599823
52,284.0,8.0,300.0,24.0,Tree,0.45375099778175354
53,386.0,0.0,409.0,16.0,Tree,0.4319838583469391
54,188.0,1.0,205.0,16.0,Tree,0.4149225950241089
55,401.0,613.0,426.0,631.0,Tree,0.4045923054218292
56,43.0,0.0,59.0,7.0,Tree,0.3930385410785675
57,399.0,159.0,414.0,176.0,Tree,0.3908986747264862
58,400.0,511.0,417.0,531.0,Tree,0.36971694231033325
59,439.0,310.0,453.0,325.0,Tree,0.3544095754623413
60,154.0,370.0,166.0,385.0,Tree,0.3471743166446686
61,244.0,419.0,259.0,432.0,Tree,0.34669533371925354
62,273.0,133.0,289.0,147.0,Tree,0.3282209634780884
63,349.0,603.0,366.0,619.0,Tree,0.3230573832988739
64,314.0,615.0,328.0,629.0,Tree,0.32117196917533875
65,308.0,643.0,326.0,650.0,Tree,0.3053317964076996
66,387.0,27.0,401.0,44.0,Tree,0.29823213815689087
67,399.0,490.0,412.0,506.0,Tree,0.2736039459705353
68,395.0,52.0,407.0,67.0,Tree,0.25945907831192017
69,493.0,591.0,522.0,614.0,Tree,0.1853172332048416
70,425.0,620.0,452.0,646.0,Tree,0.15175554156303406
71,606.0,486.0,634.0,509.0,Tree,0.1243215873837471
72,572.0,566.0,598.0,589.0,Tree,0.11768098920583725
73,348.0,122.0,375.0,149.0,Tree,0.10164843499660492
