,xmin,ymin,xmax,ymax,label,score
0,0.0,290.0,21.0,313.0,Tree,0.7608124017715454
1,206.0,484.0,237.0,509.0,Tree,0.7424913048744202
2,461.0,272.0,500.0,304.0,Tree,0.7319586873054504
3,146.0,316.0,165.0,338.0,Tree,0.6871764659881592
4,448.0,131.0,493.0,169.0,Tree,0.6849098205566406
5,525.0,118.0,547.0,139.0,Tree,0.6819846630096436
6,60.0,308.0,89.0,332.0,Tree,0.6780335903167725
7,484.0,472.0,512.0,505.0,Tree,0.646567702293396
8,222.0,603.0,257.0,636.0,Tree,0.6433476805686951
9,573.0,487.0,591.0,507.0,Tree,0.6393217444419861
10,0.0,390.0,23.0,421.0,Tree,0.6366386413574219
11,480.0,536.0,505.0,561.0,Tree,0.6225164532661438
12,322.0,230.0,355.0,261.0,Tree,0.6170138120651245
13,577.0,440.0,595.0,462.0,Tree,0.6123097538948059
14,462.0,213.0,501.0,251.0,Tree,0.6080695986747742
15,557.0,135.0,583.0,160.0,Tree,0.5994530916213989
16,573.0,382.0,598.0,408.0,Tree,0.5896724462509155
17,21.0,32.0,56.0,61.0,Tree,0.5866188406944275
18,221.0,137.0,250.0,158.0,Tree,0.5789808630943298
19,143.0,250.0,157.0,269.0,Tree,0.5660198330879211
20,282.0,531.0,307.0,552.0,Tree,0.564274251461029
21,574.0,518.0,590.0,535.0,Tree,0.5593733787536621
22,453.0,557.0,475.0,577.0,Tree,0.5581310987472534
23,90.0,28.0,119.0,51.0,Tree,0.5479199290275574
24,72.0,482.0,95.0,502.0,Tree,0.5454164743423462
25,115.0,209.0,144.0,231.0,Tree,0.5446347594261169
26,27.0,297.0,52.0,323.0,Tree,0.5351710319519043
27,346.0,39.0,370.0,63.0,Tree,0.5350889563560486
28,368.0,212.0,386.0,230.0,Tree,0.5344547033309937
29,316.0,43.0,343.0,68.0,Tree,0.5304617881774902
30,127.0,575.0,146.0,596.0,Tree,0.5136312246322632
31,117.0,400.0,152.0,432.0,Tree,0.5125097036361694
32,366.0,241.0,387.0,262.0,Tree,0.5086832046508789
33,58.0,337.0,76.0,356.0,Tree,0.5034030079841614
34,214.0,205.0,234.0,218.0,Tree,0.5010689496994019
35,451.0,634.0,476.0,649.0,Tree,0.4979614019393921
36,480.0,40.0,505.0,64.0,Tree,0.49638882279396057
37,251.0,490.0,278.0,514.0,Tree,0.4910615384578705
38,562.0,217.0,588.0,237.0,Tree,0.4896027743816376
39,216.0,65.0,236.0,84.0,Tree,0.4751754105091095
40,209.0,510.0,228.0,524.0,Tree,0.4725852906703949
41,317.0,605.0,344.0,630.0,Tree,0.4671262800693512
42,390.0,133.0,418.0,160.0,Tree,0.4659753739833832
43,627.0,374.0,648.0,392.0,Tree,0.46522945165634155
44,288.0,76.0,303.0,93.0,Tree,0.46364960074424744
45,66.0,360.0,84.0,379.0,Tree,0.45809099078178406
46,350.0,135.0,385.0,164.0,Tree,0.45805561542510986
47,339.0,403.0,367.0,426.0,Tree,0.45602384209632874
48,410.0,47.0,429.0,67.0,Tree,0.45148172974586487
49,456.0,64.0,479.0,87.0,Tree,0.44863981008529663
50,250.0,580.0,270.0,600.0,Tree,0.4451676905155182
51,146.0,559.0,173.0,581.0,Tree,0.4445560872554779
52,574.0,619.0,592.0,639.0,Tree,0.4444136321544647
53,250.0,142.0,255.0,159.0,Tree,0.4270317256450653
54,66.0,546.0,85.0,563.0,Tree,0.4233301877975464
55,388.0,281.0,404.0,295.0,Tree,0.42160454392433167
56,350.0,570.0,365.0,587.0,Tree,0.4207920432090759
57,275.0,584.0,301.0,608.0,Tree,0.41851603984832764
58,55.0,469.0,74.0,487.0,Tree,0.41270172595977783
59,144.0,362.0,166.0,385.0,Tree,0.4122038185596466
60,63.0,32.0,81.0,50.0,Tree,0.40879547595977783
61,356.0,336.0,391.0,365.0,Tree,0.406459242105484
62,61.0,563.0,93.0,589.0,Tree,0.40345925092697144
63,573.0,413.0,586.0,428.0,Tree,0.3985798954963684
64,352.0,600.0,368.0,619.0,Tree,0.39705026149749756
65,232.0,471.0,253.0,489.0,Tree,0.39558926224708557
66,469.0,398.0,483.0,413.0,Tree,0.3924381136894226
67,328.0,339.0,361.0,368.0,Tree,0.39027950167655945
68,95.0,556.0,112.0,576.0,Tree,0.3901061713695526
69,505.0,140.0,530.0,164.0,Tree,0.3895342946052551
70,32.0,101.0,49.0,116.0,Tree,0.3878664970397949
71,599.0,38.0,613.0,49.0,Tree,0.3872799575328827
72,21.0,123.0,47.0,147.0,Tree,0.3863717317581177
73,164.0,38.0,179.0,48.0,Tree,0.3843012750148773
74,303.0,629.0,324.0,649.0,Tree,0.3811066150665283
75,503.0,42.0,529.0,66.0,Tree,0.3777274787425995
76,251.0,372.0,271.0,390.0,Tree,0.37617406249046326
77,332.0,519.0,347.0,533.0,Tree,0.3758751451969147
78,363.0,471.0,378.0,486.0,Tree,0.3712955117225647
79,352.0,280.0,376.0,303.0,Tree,0.37059614062309265
80,337.0,266.0,356.0,285.0,Tree,0.3662606179714203
81,117.0,39.0,137.0,58.0,Tree,0.3643745183944702
82,287.0,410.0,301.0,425.0,Tree,0.35663843154907227
83,76.0,140.0,91.0,155.0,Tree,0.3521852195262909
84,253.0,523.0,273.0,543.0,Tree,0.35169416666030884
85,201.0,580.0,220.0,598.0,Tree,0.35114017128944397
86,258.0,410.0,272.0,426.0,Tree,0.34099259972572327
87,140.0,498.0,155.0,513.0,Tree,0.3397354483604431
88,250.0,611.0,259.0,632.0,Tree,0.337009459733963
89,492.0,392.0,510.0,400.0,Tree,0.33578839898109436
90,313.0,569.0,328.0,584.0,Tree,0.3348327577114105
91,545.0,60.0,566.0,77.0,Tree,0.3319452106952667
92,395.0,407.0,408.0,422.0,Tree,0.3282141089439392
93,384.0,515.0,396.0,527.0,Tree,0.32763421535491943
94,398.0,211.0,416.0,221.0,Tree,0.3260953426361084
95,388.0,344.0,406.0,364.0,Tree,0.3255493938922882
96,146.0,581.0,166.0,601.0,Tree,0.32149508595466614
97,326.0,211.0,342.0,226.0,Tree,0.3213164210319519
98,292.0,55.0,311.0,72.0,Tree,0.32118552923202515
99,466.0,393.0,482.0,400.0,Tree,0.3193539083003998
100,566.0,324.0,579.0,340.0,Tree,0.31730374693870544
101,330.0,627.0,349.0,647.0,Tree,0.3160693943500519
102,174.0,578.0,202.0,599.0,Tree,0.3147779107093811
103,142.0,519.0,154.0,531.0,Tree,0.31424784660339355
104,1.0,25.0,15.0,40.0,Tree,0.31414321064949036
105,495.0,383.0,508.0,395.0,Tree,0.30955180525779724
106,559.0,542.0,570.0,555.0,Tree,0.30821484327316284
107,605.0,377.0,623.0,396.0,Tree,0.3077913522720337
108,358.0,542.0,372.0,556.0,Tree,0.3051965832710266
109,261.0,215.0,275.0,224.0,Tree,0.2983223795890808
110,566.0,345.0,579.0,359.0,Tree,0.29673057794570923
111,643.0,635.0,649.0,648.0,Tree,0.29390355944633484
112,475.0,425.0,497.0,444.0,Tree,0.28989872336387634
113,642.0,142.0,649.0,161.0,Tree,0.27554643154144287
114,349.0,438.0,375.0,463.0,Tree,0.152351975440979
