,xmin,ymin,xmax,ymax,label,score
0,586.0,332.0,614.0,358.0,Tree,0.788536012172699
1,0.0,212.0,19.0,235.0,Tree,0.7534026503562927
2,616.0,240.0,647.0,273.0,Tree,0.7461465001106262
3,104.0,240.0,137.0,271.0,Tree,0.7273827195167542
4,561.0,322.0,588.0,349.0,Tree,0.7173488736152649
5,178.0,270.0,203.0,294.0,Tree,0.7133042812347412
6,123.0,625.0,153.0,650.0,Tree,0.7064756155014038
7,300.0,444.0,334.0,479.0,Tree,0.6944661140441895
8,299.0,488.0,324.0,513.0,Tree,0.6925477385520935
9,467.0,305.0,485.0,326.0,Tree,0.6791819334030151
10,302.0,517.0,340.0,556.0,Tree,0.6770443916320801
11,321.0,98.0,342.0,120.0,Tree,0.6758121252059937
12,377.0,608.0,412.0,642.0,Tree,0.6716314554214478
13,191.0,139.0,233.0,178.0,Tree,0.6627973318099976
14,171.0,349.0,190.0,368.0,Tree,0.6620533466339111
15,533.0,498.0,564.0,522.0,Tree,0.6614381670951843
16,270.0,541.0,297.0,568.0,Tree,0.6585094332695007
17,433.0,498.0,457.0,521.0,Tree,0.6560260653495789
18,160.0,55.0,204.0,91.0,Tree,0.6439833045005798
19,83.0,343.0,104.0,363.0,Tree,0.632819652557373
20,162.0,247.0,192.0,271.0,Tree,0.6273918151855469
21,1.0,322.0,25.0,346.0,Tree,0.6265957951545715
22,79.0,39.0,107.0,65.0,Tree,0.6258847117424011
23,555.0,357.0,573.0,378.0,Tree,0.6233236789703369
24,422.0,433.0,440.0,451.0,Tree,0.6204540133476257
25,609.0,483.0,637.0,511.0,Tree,0.6146355271339417
26,366.0,382.0,391.0,406.0,Tree,0.6085706353187561
27,438.0,30.0,460.0,51.0,Tree,0.6062461137771606
28,227.0,12.0,251.0,31.0,Tree,0.6036116480827332
29,355.0,324.0,374.0,345.0,Tree,0.6025732755661011
30,525.0,146.0,550.0,172.0,Tree,0.5990254878997803
31,317.0,135.0,338.0,158.0,Tree,0.5957205295562744
32,306.0,39.0,327.0,61.0,Tree,0.5850378274917603
33,405.0,149.0,434.0,177.0,Tree,0.5844948291778564
34,462.0,41.0,490.0,68.0,Tree,0.5801926851272583
35,104.0,311.0,117.0,327.0,Tree,0.579956591129303
36,343.0,363.0,365.0,385.0,Tree,0.5788434743881226
37,551.0,391.0,573.0,400.0,Tree,0.5758972764015198
38,4.0,149.0,25.0,169.0,Tree,0.5754498243331909
39,166.0,541.0,205.0,579.0,Tree,0.5714913010597229
40,251.0,368.0,280.0,398.0,Tree,0.5710405707359314
41,497.0,291.0,516.0,311.0,Tree,0.5676603317260742
42,589.0,143.0,631.0,176.0,Tree,0.5668072700500488
43,23.0,26.0,51.0,52.0,Tree,0.566042959690094
44,292.0,249.0,316.0,273.0,Tree,0.5644980669021606
45,558.0,164.0,578.0,186.0,Tree,0.5644519925117493
46,261.0,341.0,283.0,362.0,Tree,0.5538364052772522
47,296.0,167.0,335.0,204.0,Tree,0.5511454343795776
48,342.0,461.0,362.0,483.0,Tree,0.5500933527946472
49,40.0,436.0,68.0,463.0,Tree,0.5475990176200867
50,24.0,332.0,46.0,355.0,Tree,0.5382300615310669
51,326.0,387.0,360.0,420.0,Tree,0.5350344777107239
52,374.0,226.0,395.0,246.0,Tree,0.5319133996963501
53,453.0,213.0,482.0,235.0,Tree,0.526336133480072
54,480.0,127.0,501.0,147.0,Tree,0.5239364504814148
55,72.0,560.0,91.0,580.0,Tree,0.5220437049865723
56,328.0,54.0,369.0,93.0,Tree,0.5210832953453064
57,633.0,599.0,648.0,619.0,Tree,0.5207095146179199
58,292.0,224.0,312.0,244.0,Tree,0.5203297138214111
59,285.0,277.0,307.0,299.0,Tree,0.5194774270057678
60,516.0,574.0,531.0,588.0,Tree,0.5173081159591675
61,51.0,339.0,70.0,358.0,Tree,0.5127545595169067
62,366.0,276.0,392.0,301.0,Tree,0.5060871243476868
63,191.0,508.0,216.0,532.0,Tree,0.5037762522697449
64,230.0,440.0,249.0,461.0,Tree,0.5007513761520386
65,584.0,65.0,610.0,90.0,Tree,0.49884164333343506
66,616.0,73.0,644.0,95.0,Tree,0.4985182285308838
67,280.0,303.0,299.0,322.0,Tree,0.49555227160453796
68,82.0,157.0,100.0,175.0,Tree,0.4934650659561157
69,85.0,364.0,104.0,384.0,Tree,0.4931928217411041
70,337.0,23.0,363.0,45.0,Tree,0.49136805534362793
71,561.0,201.0,578.0,221.0,Tree,0.49034130573272705
72,490.0,52.0,510.0,73.0,Tree,0.4886307716369629
73,631.0,396.0,648.0,417.0,Tree,0.4855142831802368
74,389.0,267.0,413.0,293.0,Tree,0.48403722047805786
75,503.0,125.0,528.0,148.0,Tree,0.483437180519104
76,242.0,634.0,268.0,649.0,Tree,0.47941237688064575
77,556.0,238.0,581.0,264.0,Tree,0.477762907743454
78,396.0,179.0,420.0,203.0,Tree,0.47671666741371155
79,16.0,91.0,31.0,110.0,Tree,0.4755237400531769
80,52.0,545.0,67.0,561.0,Tree,0.47512251138687134
81,272.0,219.0,287.0,236.0,Tree,0.472930371761322
82,73.0,402.0,87.0,418.0,Tree,0.4644772708415985
