,xmin,ymin,xmax,ymax,label,score
0,31.0,625.0,46.0,643.0,Tree,0.7460752725601196
1,172.0,591.0,187.0,609.0,Tree,0.679141104221344
2,175.0,469.0,189.0,486.0,Tree,0.6727522611618042
3,591.0,414.0,622.0,436.0,Tree,0.6591694951057434
4,136.0,621.0,152.0,638.0,Tree,0.6397081613540649
5,618.0,464.0,640.0,482.0,Tree,0.6237025260925293
6,135.0,369.0,149.0,387.0,Tree,0.621673047542572
7,624.0,629.0,644.0,648.0,Tree,0.6140439510345459
8,135.0,417.0,150.0,436.0,Tree,0.6083600521087646
9,134.0,480.0,151.0,500.0,Tree,0.6004531383514404
10,165.0,347.0,178.0,362.0,Tree,0.5991514325141907
11,486.0,481.0,511.0,505.0,Tree,0.5965545177459717
12,114.0,326.0,127.0,343.0,Tree,0.5787504315376282
13,40.0,310.0,53.0,323.0,Tree,0.5767311453819275
14,171.0,445.0,184.0,462.0,Tree,0.5710440874099731
15,135.0,559.0,153.0,579.0,Tree,0.5702160000801086
16,149.0,300.0,160.0,315.0,Tree,0.5596451759338379
17,623.0,216.0,641.0,231.0,Tree,0.5579471588134766
18,628.0,416.0,647.0,435.0,Tree,0.5567406415939331
19,162.0,326.0,175.0,342.0,Tree,0.5533153414726257
20,585.0,615.0,601.0,631.0,Tree,0.553311824798584
21,168.0,382.0,180.0,399.0,Tree,0.545912504196167
22,132.0,396.0,146.0,412.0,Tree,0.5361425280570984
23,461.0,148.0,472.0,163.0,Tree,0.5222269892692566
24,521.0,275.0,537.0,289.0,Tree,0.4964579939842224
25,554.0,490.0,574.0,510.0,Tree,0.48621848225593567
26,462.0,188.0,472.0,204.0,Tree,0.48296990990638733
27,598.0,19.0,612.0,35.0,Tree,0.4816528558731079
28,492.0,278.0,507.0,289.0,Tree,0.4717595875263214
29,468.0,297.0,480.0,312.0,Tree,0.4620218873023987
30,468.0,331.0,480.0,346.0,Tree,0.4617474377155304
31,349.0,128.0,359.0,144.0,Tree,0.46017956733703613
32,172.0,569.0,185.0,584.0,Tree,0.4439714550971985
33,461.0,117.0,472.0,132.0,Tree,0.4425634443759918
34,587.0,487.0,617.0,508.0,Tree,0.44209349155426025
35,135.0,253.0,147.0,267.0,Tree,0.426950067281723
36,608.0,603.0,622.0,617.0,Tree,0.41731706261634827
37,547.0,512.0,566.0,530.0,Tree,0.41386401653289795
38,471.0,363.0,483.0,378.0,Tree,0.40989071130752563
39,524.0,474.0,548.0,498.0,Tree,0.3964005708694458
40,472.0,399.0,482.0,412.0,Tree,0.365227073431015
41,133.0,518.0,146.0,533.0,Tree,0.3600008189678192
42,467.0,266.0,479.0,280.0,Tree,0.3449896275997162
43,456.0,13.0,465.0,28.0,Tree,0.33970749378204346
44,595.0,1.0,607.0,15.0,Tree,0.33220747113227844
45,554.0,602.0,567.0,617.0,Tree,0.30578771233558655
46,463.0,228.0,475.0,242.0,Tree,0.3018489181995392
47,544.0,562.0,555.0,568.0,Tree,0.2982243001461029
48,629.0,88.0,639.0,96.0,Tree,0.297845721244812
49,520.0,132.0,531.0,140.0,Tree,0.2944250702857971
50,473.0,438.0,484.0,453.0,Tree,0.28151848912239075
51,638.0,325.0,648.0,337.0,Tree,0.28080761432647705
52,530.0,514.0,545.0,528.0,Tree,0.275391548871994
53,512.0,494.0,530.0,513.0,Tree,0.2723625898361206
54,429.0,256.0,438.0,269.0,Tree,0.27229616045951843
55,396.0,178.0,408.0,196.0,Tree,0.24841389060020447
56,629.0,132.0,640.0,140.0,Tree,0.22861187160015106
57,137.0,532.0,152.0,543.0,Tree,0.225138321518898
58,517.0,642.0,533.0,650.0,Tree,0.2232472002506256
59,447.0,168.0,458.0,182.0,Tree,0.22284123301506042
60,401.0,196.0,412.0,210.0,Tree,0.2138541340827942
61,481.0,57.0,489.0,70.0,Tree,0.21043957769870758
62,349.0,182.0,360.0,194.0,Tree,0.20985479652881622
63,447.0,86.0,458.0,99.0,Tree,0.20123468339443207
64,634.0,280.0,644.0,288.0,Tree,0.2011842578649521
65,644.0,29.0,649.0,42.0,Tree,0.19241614639759064
66,458.0,44.0,465.0,57.0,Tree,0.1784614771604538
67,485.0,168.0,494.0,181.0,Tree,0.17098915576934814
68,643.0,369.0,650.0,383.0,Tree,0.1532789021730423
69,463.0,82.0,474.0,94.0,Tree,0.15169742703437805
70,631.0,0.0,642.0,5.0,Tree,0.15156394243240356
71,456.0,373.0,466.0,385.0,Tree,0.14876572787761688
72,138.0,357.0,148.0,372.0,Tree,0.14649730920791626
73,462.0,203.0,470.0,217.0,Tree,0.14484021067619324
74,485.0,202.0,494.0,215.0,Tree,0.14400380849838257
75,479.0,394.0,492.0,400.0,Tree,0.1435243934392929
76,491.0,394.0,504.0,400.0,Tree,0.1432064324617386
77,465.0,279.0,474.0,295.0,Tree,0.1431189775466919
78,614.0,27.0,627.0,36.0,Tree,0.1421060711145401
79,478.0,17.0,486.0,29.0,Tree,0.14063413441181183
80,461.0,132.0,470.0,147.0,Tree,0.1402324140071869
81,643.0,168.0,650.0,183.0,Tree,0.13940760493278503
82,643.0,277.0,649.0,289.0,Tree,0.13549044728279114
83,478.0,33.0,486.0,45.0,Tree,0.13543938100337982
84,0.0,225.0,4.0,246.0,Tree,0.128167986869812
85,164.0,105.0,178.0,118.0,Tree,0.11071015894412994
86,41.0,341.0,53.0,353.0,Tree,0.10995180904865265
