,xmin,ymin,xmax,ymax,label,score
0,248.0,580.0,274.0,606.0,Tree,0.7617225050926208
1,315.0,457.0,335.0,481.0,Tree,0.7443119287490845
2,251.0,505.0,274.0,528.0,Tree,0.6946989297866821
3,522.0,347.0,558.0,375.0,Tree,0.6681557893753052
4,367.0,222.0,395.0,247.0,Tree,0.6428288817405701
5,411.0,40.0,433.0,62.0,Tree,0.601092517375946
6,236.0,384.0,258.0,408.0,Tree,0.6006737947463989
7,434.0,38.0,453.0,59.0,Tree,0.5979781746864319
8,508.0,181.0,526.0,201.0,Tree,0.597294807434082
9,1.0,400.0,31.0,434.0,Tree,0.5914786458015442
10,144.0,227.0,172.0,250.0,Tree,0.5865363478660583
11,461.0,492.0,482.0,513.0,Tree,0.5827592611312866
12,459.0,429.0,484.0,453.0,Tree,0.5761442184448242
13,310.0,393.0,328.0,412.0,Tree,0.5746098160743713
14,568.0,218.0,600.0,250.0,Tree,0.5661056637763977
15,203.0,352.0,222.0,369.0,Tree,0.5527211427688599
16,113.0,499.0,132.0,519.0,Tree,0.5519891977310181
17,329.0,594.0,347.0,613.0,Tree,0.5479123592376709
18,314.0,354.0,332.0,370.0,Tree,0.5461773872375488
19,513.0,96.0,534.0,117.0,Tree,0.5365110635757446
20,610.0,425.0,642.0,457.0,Tree,0.5337103605270386
21,310.0,78.0,325.0,95.0,Tree,0.5334043502807617
22,307.0,134.0,325.0,152.0,Tree,0.5298039317131042
23,230.0,351.0,248.0,369.0,Tree,0.5249181389808655
24,576.0,21.0,597.0,39.0,Tree,0.5224803686141968
25,275.0,233.0,289.0,247.0,Tree,0.5188473463058472
26,319.0,216.0,344.0,239.0,Tree,0.5057723522186279
27,113.0,351.0,126.0,365.0,Tree,0.5021243095397949
28,150.0,350.0,179.0,370.0,Tree,0.5008248090744019
29,507.0,516.0,527.0,533.0,Tree,0.49474626779556274
30,243.0,447.0,261.0,468.0,Tree,0.493671715259552
31,578.0,123.0,601.0,139.0,Tree,0.4914279282093048
32,343.0,216.0,365.0,238.0,Tree,0.48791083693504333
33,312.0,31.0,328.0,48.0,Tree,0.4846295416355133
34,0.0,375.0,18.0,397.0,Tree,0.48130908608436584
35,551.0,128.0,571.0,141.0,Tree,0.4671751856803894
36,307.0,376.0,325.0,394.0,Tree,0.46534237265586853
37,524.0,75.0,540.0,91.0,Tree,0.46146729588508606
38,84.0,362.0,98.0,378.0,Tree,0.4471719563007355
39,420.0,0.0,446.0,15.0,Tree,0.4458777606487274
40,628.0,76.0,641.0,91.0,Tree,0.44260403513908386
41,416.0,174.0,433.0,194.0,Tree,0.4359314441680908
42,609.0,167.0,625.0,183.0,Tree,0.43294066190719604
43,505.0,16.0,521.0,36.0,Tree,0.4319899082183838
44,436.0,353.0,464.0,376.0,Tree,0.42539381980895996
45,466.0,565.0,481.0,582.0,Tree,0.41618865728378296
46,331.0,643.0,355.0,650.0,Tree,0.4105657637119293
47,407.0,352.0,421.0,364.0,Tree,0.4075598120689392
48,608.0,23.0,626.0,41.0,Tree,0.4008216857910156
49,358.0,37.0,373.0,50.0,Tree,0.3988740146160126
50,598.0,218.0,616.0,238.0,Tree,0.39515581727027893
