,xmin,ymin,xmax,ymax,label,score
0,0.0,330.0,33.0,363.0,Tree,0.8184266686439514
1,417.0,330.0,445.0,355.0,Tree,0.80225670337677
2,146.0,332.0,180.0,364.0,Tree,0.784035325050354
3,107.0,602.0,130.0,626.0,Tree,0.7758545875549316
4,333.0,301.0,349.0,317.0,Tree,0.7520506381988525
5,613.0,148.0,646.0,184.0,Tree,0.7005842328071594
6,618.0,375.0,647.0,407.0,Tree,0.686726450920105
7,480.0,545.0,512.0,576.0,Tree,0.667443573474884
8,291.0,377.0,314.0,399.0,Tree,0.6562989354133606
9,294.0,476.0,315.0,497.0,Tree,0.6475445628166199
10,205.0,576.0,233.0,604.0,Tree,0.6325385570526123
11,303.0,83.0,333.0,109.0,Tree,0.6313228011131287
12,19.0,76.0,37.0,94.0,Tree,0.6279940605163574
13,293.0,345.0,311.0,365.0,Tree,0.6261469125747681
14,515.0,83.0,534.0,102.0,Tree,0.6201869249343872
15,141.0,607.0,168.0,631.0,Tree,0.6091106534004211
16,109.0,148.0,129.0,165.0,Tree,0.6018595695495605
17,294.0,132.0,312.0,153.0,Tree,0.6008301377296448
18,294.0,221.0,312.0,241.0,Tree,0.59877610206604
19,392.0,605.0,411.0,627.0,Tree,0.5913748145103455
20,407.0,377.0,425.0,398.0,Tree,0.5517479181289673
21,533.0,119.0,551.0,139.0,Tree,0.5487359762191772
22,611.0,235.0,642.0,266.0,Tree,0.5475645661354065
23,525.0,293.0,538.0,306.0,Tree,0.5462214350700378
24,534.0,88.0,554.0,108.0,Tree,0.5439272522926331
25,206.0,606.0,225.0,627.0,Tree,0.5376201272010803
26,188.0,505.0,208.0,523.0,Tree,0.5331503748893738
27,187.0,134.0,232.0,169.0,Tree,0.530593991279602
28,5.0,273.0,19.0,288.0,Tree,0.5204544067382812
29,492.0,415.0,505.0,428.0,Tree,0.5148177742958069
30,114.0,498.0,127.0,512.0,Tree,0.5122179388999939
31,0.0,598.0,8.0,622.0,Tree,0.5077428817749023
32,424.0,39.0,440.0,54.0,Tree,0.5023288726806641
33,305.0,544.0,326.0,565.0,Tree,0.4847397804260254
34,424.0,509.0,441.0,525.0,Tree,0.48105311393737793
35,524.0,476.0,550.0,501.0,Tree,0.4720412790775299
36,158.0,518.0,175.0,533.0,Tree,0.4711114168167114
37,209.0,413.0,224.0,428.0,Tree,0.46450144052505493
38,430.0,126.0,443.0,138.0,Tree,0.46336010098457336
39,418.0,471.0,437.0,490.0,Tree,0.4620066285133362
40,408.0,77.0,425.0,98.0,Tree,0.4567353427410126
41,623.0,494.0,636.0,510.0,Tree,0.44792410731315613
42,614.0,72.0,630.0,89.0,Tree,0.44681915640830994
43,299.0,55.0,315.0,71.0,Tree,0.44207555055618286
44,516.0,0.0,556.0,18.0,Tree,0.4408542811870575
45,409.0,603.0,435.0,627.0,Tree,0.4365134537220001
46,294.0,5.0,315.0,23.0,Tree,0.4356209635734558
47,396.0,548.0,424.0,574.0,Tree,0.4352668821811676
48,539.0,601.0,554.0,619.0,Tree,0.43301817774772644
49,289.0,36.0,302.0,51.0,Tree,0.43217554688453674
50,407.0,212.0,419.0,227.0,Tree,0.43004530668258667
51,196.0,98.0,216.0,118.0,Tree,0.4253450930118561
52,474.0,626.0,487.0,634.0,Tree,0.4240983724594116
53,541.0,28.0,556.0,44.0,Tree,0.42349913716316223
54,217.0,513.0,230.0,529.0,Tree,0.4231109619140625
55,392.0,560.0,399.0,578.0,Tree,0.41588884592056274
56,610.0,20.0,623.0,34.0,Tree,0.40963560342788696
57,53.0,525.0,65.0,541.0,Tree,0.39382240176200867
58,51.0,642.0,70.0,650.0,Tree,0.3857119679450989
59,301.0,326.0,315.0,338.0,Tree,0.38101086020469666
60,623.0,468.0,641.0,487.0,Tree,0.37930843234062195
61,1.0,64.0,12.0,78.0,Tree,0.36501041054725647
62,244.0,645.0,258.0,650.0,Tree,0.3527112603187561
63,610.0,43.0,623.0,59.0,Tree,0.35109463334083557
64,110.0,0.0,145.0,19.0,Tree,0.35029515624046326
65,295.0,573.0,310.0,588.0,Tree,0.34850072860717773
66,168.0,606.0,187.0,627.0,Tree,0.3446739912033081
67,503.0,470.0,527.0,496.0,Tree,0.3428635001182556
68,50.0,623.0,63.0,635.0,Tree,0.3338364064693451
69,526.0,392.0,542.0,400.0,Tree,0.3324357867240906
70,293.0,525.0,306.0,540.0,Tree,0.32676005363464355
71,60.0,496.0,72.0,508.0,Tree,0.3197283148765564
72,624.0,105.0,636.0,119.0,Tree,0.31447821855545044
73,413.0,418.0,428.0,434.0,Tree,0.31178221106529236
74,107.0,644.0,122.0,650.0,Tree,0.3089844584465027
75,621.0,444.0,638.0,464.0,Tree,0.3037979006767273
76,135.0,505.0,151.0,520.0,Tree,0.302259236574173
77,404.0,507.0,424.0,527.0,Tree,0.2988745868206024
78,102.0,338.0,112.0,354.0,Tree,0.2981509864330292
79,289.0,90.0,305.0,108.0,Tree,0.29799652099609375
80,165.0,499.0,180.0,513.0,Tree,0.29787424206733704
81,431.0,423.0,443.0,436.0,Tree,0.2977781593799591
82,330.0,477.0,343.0,487.0,Tree,0.2945072054862976
83,283.0,72.0,295.0,87.0,Tree,0.2941518723964691
84,400.0,463.0,413.0,477.0,Tree,0.29258421063423157
85,540.0,240.0,552.0,248.0,Tree,0.2905952036380768
86,426.0,569.0,440.0,587.0,Tree,0.29003262519836426
87,126.0,81.0,143.0,101.0,Tree,0.2873976528644562
88,298.0,183.0,311.0,198.0,Tree,0.28388065099716187
89,506.0,303.0,521.0,312.0,Tree,0.28222906589508057
90,325.0,50.0,338.0,63.0,Tree,0.2797887623310089
91,154.0,0.0,170.0,8.0,Tree,0.2796437740325928
92,297.0,165.0,310.0,177.0,Tree,0.2750752568244934
93,622.0,566.0,634.0,579.0,Tree,0.27417364716529846
94,395.0,523.0,400.0,538.0,Tree,0.26808691024780273
95,193.0,250.0,204.0,255.0,Tree,0.2679806649684906
96,158.0,583.0,171.0,596.0,Tree,0.26451197266578674
97,218.0,203.0,228.0,218.0,Tree,0.26307404041290283
98,0.0,426.0,5.0,441.0,Tree,0.2574864625930786
99,0.0,240.0,6.0,255.0,Tree,0.25486287474632263
