,xmin,ymin,xmax,ymax,label,score
0,68.0,286.0,93.0,311.0,Tree,0.7813984155654907
1,57.0,455.0,79.0,478.0,Tree,0.7465115189552307
2,330.0,594.0,357.0,619.0,Tree,0.7295718789100647
3,382.0,83.0,412.0,109.0,Tree,0.6909637451171875
4,119.0,623.0,151.0,649.0,Tree,0.6789602637290955
5,146.0,96.0,179.0,126.0,Tree,0.6767042279243469
6,453.0,530.0,486.0,563.0,Tree,0.6565224528312683
7,124.0,516.0,139.0,533.0,Tree,0.6364096999168396
8,54.0,122.0,88.0,147.0,Tree,0.6301726698875427
9,160.0,62.0,180.0,82.0,Tree,0.6276917457580566
10,305.0,576.0,327.0,595.0,Tree,0.6239156126976013
11,527.0,506.0,555.0,531.0,Tree,0.6230303049087524
12,615.0,592.0,634.0,612.0,Tree,0.61281818151474
13,294.0,403.0,316.0,424.0,Tree,0.6125825643539429
14,627.0,203.0,648.0,228.0,Tree,0.6079221963882446
15,201.0,611.0,226.0,635.0,Tree,0.6060338020324707
16,528.0,535.0,547.0,555.0,Tree,0.6022424101829529
17,170.0,140.0,199.0,166.0,Tree,0.5950537323951721
18,78.0,383.0,99.0,404.0,Tree,0.5931626558303833
19,83.0,418.0,105.0,440.0,Tree,0.5877231359481812
20,365.0,217.0,393.0,239.0,Tree,0.5762441754341125
21,385.0,140.0,406.0,162.0,Tree,0.5760487914085388
22,249.0,281.0,276.0,304.0,Tree,0.5695696473121643
23,48.0,373.0,68.0,390.0,Tree,0.5643147230148315
24,206.0,467.0,234.0,487.0,Tree,0.5544562935829163
25,272.0,351.0,289.0,370.0,Tree,0.5480071306228638
26,163.0,322.0,180.0,342.0,Tree,0.5432021617889404
27,280.0,241.0,300.0,261.0,Tree,0.5387891530990601
28,121.0,414.0,142.0,436.0,Tree,0.538610577583313
29,59.0,196.0,84.0,219.0,Tree,0.5381126999855042
30,42.0,430.0,61.0,447.0,Tree,0.5275968909263611
31,252.0,184.0,277.0,207.0,Tree,0.5253641605377197
32,383.0,42.0,405.0,60.0,Tree,0.5224175453186035
33,492.0,193.0,508.0,208.0,Tree,0.5188548564910889
34,558.0,5.0,570.0,17.0,Tree,0.5051470398902893
35,575.0,289.0,593.0,308.0,Tree,0.5023536682128906
36,592.0,480.0,611.0,500.0,Tree,0.49939456582069397
37,252.0,242.0,271.0,260.0,Tree,0.4954235255718231
38,365.0,152.0,384.0,171.0,Tree,0.4946572184562683
39,545.0,207.0,563.0,225.0,Tree,0.4928150475025177
40,368.0,309.0,385.0,325.0,Tree,0.484259694814682
41,381.0,392.0,409.0,418.0,Tree,0.4815260171890259
42,282.0,525.0,301.0,544.0,Tree,0.4782719016075134
43,262.0,139.0,287.0,164.0,Tree,0.4764610826969147
44,120.0,449.0,135.0,463.0,Tree,0.47447946667671204
45,312.0,524.0,332.0,545.0,Tree,0.468798965215683
46,257.0,218.0,277.0,238.0,Tree,0.4662494957447052
47,197.0,0.0,217.0,6.0,Tree,0.4657157361507416
48,232.0,432.0,251.0,450.0,Tree,0.4599505662918091
