,xmin,ymin,xmax,ymax,label,score
0,585.0,55.0,610.0,81.0,Tree,0.7247103452682495
1,556.0,151.0,587.0,184.0,Tree,0.7090804576873779
2,250.0,250.0,274.0,274.0,Tree,0.6624666452407837
3,458.0,468.0,478.0,486.0,Tree,0.6436498761177063
4,458.0,576.0,484.0,600.0,Tree,0.6246874332427979
5,248.0,38.0,274.0,60.0,Tree,0.6120218634605408
6,591.0,565.0,613.0,588.0,Tree,0.5741270184516907
7,277.0,571.0,310.0,598.0,Tree,0.5691636204719543
8,332.0,279.0,352.0,296.0,Tree,0.5650857090950012
9,149.0,568.0,168.0,587.0,Tree,0.5643484592437744
10,148.0,628.0,166.0,647.0,Tree,0.5616896152496338
11,316.0,578.0,343.0,603.0,Tree,0.5545827150344849
12,12.0,606.0,43.0,630.0,Tree,0.5462308526039124
13,437.0,50.0,455.0,69.0,Tree,0.5406313538551331
14,201.0,175.0,231.0,203.0,Tree,0.539070188999176
15,604.0,622.0,625.0,643.0,Tree,0.5302457809448242
16,588.0,314.0,606.0,334.0,Tree,0.5257543921470642
17,373.0,528.0,388.0,545.0,Tree,0.5156779289245605
18,383.0,494.0,397.0,510.0,Tree,0.5119870901107788
19,151.0,603.0,167.0,619.0,Tree,0.5107147693634033
20,218.0,235.0,241.0,253.0,Tree,0.5104039311408997
21,30.0,43.0,46.0,60.0,Tree,0.507928192615509
22,71.0,166.0,100.0,189.0,Tree,0.5024300813674927
23,99.0,137.0,124.0,160.0,Tree,0.4871460497379303
24,558.0,121.0,579.0,139.0,Tree,0.48089921474456787
25,476.0,489.0,494.0,510.0,Tree,0.48082733154296875
26,232.0,254.0,251.0,273.0,Tree,0.4796573221683502
27,572.0,284.0,592.0,304.0,Tree,0.4733735918998718
28,118.0,162.0,137.0,182.0,Tree,0.46584972739219666
29,46.0,119.0,65.0,138.0,Tree,0.4618328809738159
30,198.0,382.0,219.0,400.0,Tree,0.4438541829586029
31,0.0,462.0,24.0,486.0,Tree,0.4410353899002075
32,210.0,559.0,229.0,579.0,Tree,0.440440833568573
33,357.0,180.0,387.0,203.0,Tree,0.4389053285121918
34,4.0,178.0,21.0,190.0,Tree,0.43706274032592773
35,340.0,644.0,366.0,650.0,Tree,0.42645037174224854
36,548.0,0.0,564.0,14.0,Tree,0.42475250363349915
37,27.0,461.0,44.0,478.0,Tree,0.42151886224746704
38,601.0,454.0,628.0,479.0,Tree,0.4115467369556427
39,390.0,569.0,399.0,589.0,Tree,0.41140198707580566
40,277.0,126.0,289.0,137.0,Tree,0.409553200006485
41,111.0,615.0,126.0,629.0,Tree,0.4084051847457886
42,587.0,414.0,600.0,429.0,Tree,0.404802143573761
43,377.0,82.0,395.0,100.0,Tree,0.4026976227760315
44,250.0,176.0,257.0,192.0,Tree,0.4014868438243866
45,628.0,619.0,647.0,641.0,Tree,0.4013213813304901
46,104.0,488.0,131.0,514.0,Tree,0.3993892967700958
47,352.0,237.0,366.0,250.0,Tree,0.3902844190597534
48,41.0,208.0,60.0,230.0,Tree,0.38471487164497375
49,403.0,578.0,418.0,595.0,Tree,0.38029158115386963
50,203.0,363.0,220.0,379.0,Tree,0.37854331731796265
51,108.0,47.0,131.0,62.0,Tree,0.3775162100791931
52,243.0,281.0,259.0,296.0,Tree,0.37709841132164
53,406.0,466.0,421.0,481.0,Tree,0.36719200015068054
54,643.0,163.0,649.0,180.0,Tree,0.3663296699523926
55,601.0,131.0,625.0,146.0,Tree,0.35112544894218445
56,574.0,526.0,590.0,542.0,Tree,0.3502006232738495
57,97.0,216.0,109.0,230.0,Tree,0.34905293583869934
58,227.0,360.0,240.0,373.0,Tree,0.3485909402370453
59,624.0,368.0,640.0,383.0,Tree,0.34789109230041504
60,594.0,495.0,614.0,513.0,Tree,0.3456054627895355
61,634.0,590.0,648.0,605.0,Tree,0.33911776542663574
62,40.0,184.0,54.0,197.0,Tree,0.33655664324760437
63,143.0,295.0,159.0,311.0,Tree,0.33019351959228516
64,634.0,459.0,648.0,478.0,Tree,0.32800307869911194
65,352.0,213.0,365.0,228.0,Tree,0.3222431242465973
66,615.0,544.0,633.0,564.0,Tree,0.31577831506729126
67,584.0,383.0,595.0,398.0,Tree,0.3133445084095001
68,214.0,127.0,234.0,144.0,Tree,0.31041017174720764
69,1.0,384.0,13.0,396.0,Tree,0.31022441387176514
70,304.0,472.0,323.0,492.0,Tree,0.30793583393096924
71,79.0,128.0,96.0,143.0,Tree,0.3027437627315521
72,163.0,158.0,174.0,170.0,Tree,0.2980356216430664
73,589.0,521.0,613.0,545.0,Tree,0.29435405135154724
74,404.0,502.0,417.0,517.0,Tree,0.2929946482181549
75,1.0,485.0,26.0,503.0,Tree,0.2888149321079254
76,372.0,510.0,384.0,525.0,Tree,0.2822243869304657
77,580.0,548.0,597.0,566.0,Tree,0.27890169620513916
78,414.0,45.0,429.0,58.0,Tree,0.27540454268455505
79,122.0,117.0,134.0,130.0,Tree,0.27453362941741943
80,5.0,103.0,18.0,112.0,Tree,0.2693493068218231
81,614.0,393.0,631.0,400.0,Tree,0.2652694284915924
82,128.0,204.0,140.0,219.0,Tree,0.2591784596443176
83,394.0,470.0,400.0,485.0,Tree,0.25473108887672424
84,11.0,42.0,23.0,55.0,Tree,0.25184306502342224
85,319.0,645.0,339.0,650.0,Tree,0.25141823291778564
86,642.0,381.0,649.0,397.0,Tree,0.24757735431194305
87,559.0,83.0,570.0,100.0,Tree,0.2416338175535202
88,233.0,518.0,244.0,531.0,Tree,0.24143876135349274
89,42.0,153.0,54.0,166.0,Tree,0.23988769948482513
90,120.0,292.0,135.0,307.0,Tree,0.23332346975803375
91,587.0,340.0,601.0,354.0,Tree,0.20973451435565948
92,273.0,50.0,287.0,61.0,Tree,0.2029816061258316
93,121.0,259.0,146.0,286.0,Tree,0.1441757082939148
94,98.0,516.0,125.0,542.0,Tree,0.13248923420906067
95,81.0,250.0,107.0,268.0,Tree,0.11520761996507645
96,610.0,428.0,638.0,451.0,Tree,0.10632994025945663
