,xmin,ymin,xmax,ymax,label,score
0,129.0,170.0,155.0,196.0,Tree,0.7923224568367004
1,179.0,544.0,208.0,569.0,Tree,0.7860608100891113
2,565.0,152.0,596.0,182.0,Tree,0.7808166146278381
3,106.0,91.0,135.0,118.0,Tree,0.762424111366272
4,382.0,267.0,412.0,293.0,Tree,0.7502030730247498
5,573.0,219.0,597.0,244.0,Tree,0.7494962811470032
6,136.0,258.0,170.0,290.0,Tree,0.7369990944862366
7,221.0,158.0,242.0,179.0,Tree,0.73631751537323
8,0.0,272.0,33.0,305.0,Tree,0.7261000275611877
9,239.0,448.0,268.0,477.0,Tree,0.7248983383178711
10,443.0,69.0,471.0,94.0,Tree,0.7237593531608582
11,2.0,183.0,27.0,206.0,Tree,0.7228964567184448
12,0.0,438.0,20.0,463.0,Tree,0.7111436128616333
13,115.0,451.0,142.0,475.0,Tree,0.7106198668479919
14,235.0,59.0,259.0,82.0,Tree,0.7088707685470581
15,251.0,252.0,279.0,278.0,Tree,0.7024885416030884
16,576.0,47.0,602.0,69.0,Tree,0.6974766850471497
17,12.0,482.0,42.0,508.0,Tree,0.6954666972160339
18,341.0,156.0,364.0,174.0,Tree,0.6943097114562988
19,452.0,514.0,487.0,544.0,Tree,0.6877065896987915
20,520.0,469.0,539.0,489.0,Tree,0.6813642978668213
21,260.0,157.0,293.0,183.0,Tree,0.6765174269676208
22,284.0,535.0,309.0,553.0,Tree,0.6700200438499451
23,597.0,196.0,618.0,216.0,Tree,0.6578810214996338
24,409.0,432.0,438.0,459.0,Tree,0.6482027173042297
25,585.0,305.0,608.0,329.0,Tree,0.6351608633995056
26,458.0,40.0,478.0,61.0,Tree,0.6338973045349121
27,502.0,399.0,528.0,422.0,Tree,0.6335685849189758
28,253.0,214.0,278.0,237.0,Tree,0.6334243416786194
29,555.0,315.0,582.0,342.0,Tree,0.6317283511161804
30,525.0,495.0,562.0,526.0,Tree,0.617564857006073
31,253.0,618.0,287.0,649.0,Tree,0.6169946193695068
32,330.0,74.0,357.0,99.0,Tree,0.616977870464325
33,464.0,602.0,483.0,623.0,Tree,0.612599790096283
34,110.0,3.0,139.0,27.0,Tree,0.6040055751800537
