,xmin,ymin,xmax,ymax,label,score
0,251.0,589.0,284.0,621.0,Tree,0.681088387966156
1,518.0,603.0,539.0,624.0,Tree,0.5193633437156677
2,21.0,341.0,46.0,366.0,Tree,0.5150101780891418
3,382.0,615.0,417.0,646.0,Tree,0.4915210008621216
4,480.0,601.0,506.0,626.0,Tree,0.45109981298446655
5,28.0,230.0,48.0,250.0,Tree,0.4452816843986511
6,291.0,620.0,327.0,648.0,Tree,0.4210825562477112
7,31.0,281.0,48.0,302.0,Tree,0.35810530185699463
8,0.0,227.0,14.0,243.0,Tree,0.35597890615463257
9,23.0,466.0,48.0,490.0,Tree,0.3554501533508301
10,429.0,602.0,454.0,627.0,Tree,0.3147299289703369
11,34.0,315.0,53.0,336.0,Tree,0.3087133467197418
12,500.0,641.0,521.0,650.0,Tree,0.308143675327301
13,78.0,302.0,88.0,318.0,Tree,0.30698102712631226
14,198.0,642.0,222.0,650.0,Tree,0.30482298135757446
15,33.0,255.0,48.0,270.0,Tree,0.2708447277545929
16,14.0,507.0,32.0,527.0,Tree,0.23648934066295624
17,322.0,623.0,335.0,640.0,Tree,0.22362729907035828
18,178.0,643.0,196.0,650.0,Tree,0.20646622776985168
19,309.0,606.0,323.0,620.0,Tree,0.18884728848934174
20,1.0,250.0,12.0,257.0,Tree,0.1860632747411728
21,232.0,644.0,247.0,650.0,Tree,0.17400555312633514
22,0.0,613.0,5.0,631.0,Tree,0.16996432840824127
23,16.0,417.0,35.0,435.0,Tree,0.16934411227703094
24,382.0,642.0,397.0,650.0,Tree,0.1495266705751419
25,161.0,645.0,175.0,650.0,Tree,0.14222945272922516
26,12.0,250.0,24.0,256.0,Tree,0.13374245166778564
27,571.0,609.0,591.0,619.0,Tree,0.13282735645771027
28,28.0,396.0,50.0,399.0,Tree,0.13226765394210815
29,0.0,160.0,4.0,175.0,Tree,0.11765801906585693
30,39.0,81.0,48.0,94.0,Tree,0.11061277240514755
31,60.0,272.0,70.0,286.0,Tree,0.10229043662548065
