,xmin,ymin,xmax,ymax,label,score
0,189.0,376.0,230.0,400.0,Tree,0.7838462591171265
1,356.0,404.0,380.0,423.0,Tree,0.7809330821037292
2,354.0,47.0,380.0,74.0,Tree,0.7700101137161255
3,68.0,619.0,101.0,648.0,Tree,0.7511335015296936
4,39.0,19.0,61.0,41.0,Tree,0.7398805618286133
5,0.0,170.0,25.0,196.0,Tree,0.7392719388008118
6,47.0,266.0,76.0,291.0,Tree,0.7388620376586914
7,300.0,407.0,324.0,431.0,Tree,0.7325741648674011
8,67.0,531.0,101.0,558.0,Tree,0.7178395390510559
9,432.0,274.0,457.0,297.0,Tree,0.7172103524208069
10,367.0,560.0,396.0,586.0,Tree,0.7153567671775818
11,539.0,53.0,574.0,86.0,Tree,0.7058631181716919
12,207.0,614.0,234.0,641.0,Tree,0.6873888373374939
13,238.0,443.0,270.0,474.0,Tree,0.6816799640655518
14,430.0,391.0,459.0,415.0,Tree,0.6798163652420044
15,263.0,331.0,286.0,355.0,Tree,0.672210693359375
16,410.0,254.0,431.0,275.0,Tree,0.6686902642250061
17,341.0,106.0,369.0,132.0,Tree,0.6646705865859985
18,225.0,346.0,260.0,376.0,Tree,0.6604852080345154
19,515.0,245.0,550.0,282.0,Tree,0.650343656539917
20,327.0,330.0,348.0,351.0,Tree,0.6503320932388306
21,67.0,425.0,94.0,449.0,Tree,0.6485456228256226
22,223.0,190.0,251.0,216.0,Tree,0.6481707692146301
23,520.0,460.0,543.0,483.0,Tree,0.6451486349105835
24,195.0,22.0,217.0,43.0,Tree,0.6424301862716675
25,204.0,184.0,222.0,203.0,Tree,0.6414212584495544
26,232.0,405.0,254.0,427.0,Tree,0.6392750144004822
27,45.0,511.0,68.0,533.0,Tree,0.6388314366340637
28,310.0,189.0,333.0,213.0,Tree,0.6321197152137756
29,328.0,303.0,347.0,323.0,Tree,0.6289390325546265
30,34.0,376.0,68.0,398.0,Tree,0.6286338567733765
31,201.0,217.0,222.0,240.0,Tree,0.6207712292671204
32,583.0,270.0,606.0,294.0,Tree,0.6195937991142273
33,273.0,19.0,305.0,51.0,Tree,0.6192684769630432
34,11.0,140.0,32.0,161.0,Tree,0.6186606884002686
