,xmin,ymin,xmax,ymax,label,score
0,35.0,133.0,61.0,157.0,Tree,0.803202748298645
1,157.0,453.0,187.0,479.0,Tree,0.7964763045310974
2,70.0,54.0,95.0,78.0,Tree,0.7234067916870117
3,362.0,628.0,379.0,646.0,Tree,0.6871626377105713
4,130.0,111.0,153.0,134.0,Tree,0.6850319504737854
5,328.0,525.0,362.0,550.0,Tree,0.6782767176628113
6,227.0,302.0,260.0,335.0,Tree,0.6778159737586975
7,159.0,106.0,179.0,125.0,Tree,0.6717742681503296
8,602.0,537.0,626.0,559.0,Tree,0.671596884727478
9,411.0,387.0,429.0,408.0,Tree,0.6584044098854065
10,60.0,448.0,94.0,474.0,Tree,0.6562331914901733
11,43.0,630.0,73.0,650.0,Tree,0.6530231833457947
12,486.0,245.0,512.0,272.0,Tree,0.6510055661201477
13,352.0,141.0,373.0,161.0,Tree,0.650816798210144
14,334.0,247.0,353.0,266.0,Tree,0.646239161491394
15,479.0,434.0,511.0,470.0,Tree,0.6300365328788757
16,327.0,352.0,346.0,372.0,Tree,0.6271340847015381
17,377.0,248.0,394.0,263.0,Tree,0.6262447237968445
18,343.0,186.0,378.0,216.0,Tree,0.6196569800376892
19,212.0,389.0,234.0,413.0,Tree,0.5896603465080261
20,271.0,397.0,289.0,417.0,Tree,0.5815068483352661
21,594.0,281.0,615.0,301.0,Tree,0.5798345804214478
22,115.0,343.0,130.0,358.0,Tree,0.5695720911026001
23,111.0,197.0,133.0,216.0,Tree,0.5666729211807251
24,238.0,466.0,252.0,481.0,Tree,0.5611117482185364
25,164.0,175.0,194.0,197.0,Tree,0.555503249168396
26,590.0,306.0,611.0,327.0,Tree,0.5471309423446655
27,513.0,66.0,534.0,87.0,Tree,0.5462195873260498
28,588.0,428.0,621.0,461.0,Tree,0.5452730655670166
29,592.0,9.0,604.0,22.0,Tree,0.529628336429596
30,88.0,631.0,111.0,650.0,Tree,0.5189272165298462
31,250.0,541.0,272.0,566.0,Tree,0.5161672830581665
32,534.0,88.0,552.0,107.0,Tree,0.5053646564483643
33,156.0,597.0,171.0,614.0,Tree,0.5047019720077515
34,584.0,234.0,604.0,254.0,Tree,0.4967314600944519
35,34.0,462.0,50.0,476.0,Tree,0.49484509229660034
36,20.0,163.0,36.0,179.0,Tree,0.49412524700164795
37,242.0,628.0,258.0,645.0,Tree,0.4905754625797272
