,xmin,ymin,xmax,ymax,label,score
0,478.0,301.0,502.0,324.0,Tree,0.7305437922477722
1,344.0,368.0,382.0,400.0,Tree,0.7248494029045105
2,500.0,541.0,541.0,575.0,Tree,0.7229347229003906
3,533.0,247.0,563.0,270.0,Tree,0.7199366688728333
4,113.0,511.0,136.0,532.0,Tree,0.6931807398796082
5,80.0,367.0,109.0,387.0,Tree,0.6789736151695251
6,392.0,345.0,416.0,367.0,Tree,0.6624272465705872
7,1.0,482.0,41.0,519.0,Tree,0.6612390875816345
8,163.0,493.0,184.0,513.0,Tree,0.6597002148628235
9,579.0,298.0,601.0,317.0,Tree,0.6541005373001099
10,209.0,466.0,233.0,490.0,Tree,0.6249675154685974
11,223.0,155.0,246.0,177.0,Tree,0.6234311461448669
12,417.0,54.0,447.0,85.0,Tree,0.6178041696548462
13,482.0,344.0,508.0,366.0,Tree,0.586939811706543
14,323.0,476.0,356.0,509.0,Tree,0.5797704458236694
15,394.0,532.0,408.0,548.0,Tree,0.5757399201393127
16,400.0,384.0,419.0,402.0,Tree,0.5744937062263489
17,242.0,357.0,270.0,381.0,Tree,0.5715961456298828
18,250.0,467.0,273.0,490.0,Tree,0.5715404748916626
19,617.0,226.0,641.0,248.0,Tree,0.5661038160324097
20,531.0,493.0,553.0,511.0,Tree,0.5655857920646667
21,504.0,612.0,537.0,643.0,Tree,0.5634030699729919
22,1.0,301.0,33.0,333.0,Tree,0.558384358882904
23,0.0,363.0,22.0,387.0,Tree,0.5569160580635071
24,77.0,300.0,100.0,326.0,Tree,0.5562223196029663
25,0.0,410.0,16.0,432.0,Tree,0.5544587969779968
26,474.0,247.0,502.0,272.0,Tree,0.5493857860565186
27,231.0,435.0,248.0,455.0,Tree,0.5404937863349915
28,469.0,194.0,494.0,219.0,Tree,0.5326880812644958
29,501.0,284.0,517.0,301.0,Tree,0.5314190983772278
30,278.0,347.0,297.0,366.0,Tree,0.527948796749115
31,334.0,231.0,364.0,252.0,Tree,0.5203100442886353
32,198.0,494.0,214.0,510.0,Tree,0.5175319314002991
33,469.0,150.0,496.0,175.0,Tree,0.5154759287834167
34,393.0,250.0,409.0,257.0,Tree,0.5104942321777344
35,84.0,445.0,96.0,461.0,Tree,0.509701669216156
36,542.0,366.0,557.0,381.0,Tree,0.5089313983917236
37,231.0,611.0,260.0,635.0,Tree,0.5080570578575134
38,606.0,377.0,635.0,399.0,Tree,0.5020183324813843
39,237.0,311.0,257.0,330.0,Tree,0.5016164779663086
40,87.0,90.0,114.0,116.0,Tree,0.49940335750579834
41,204.0,368.0,225.0,388.0,Tree,0.4891294836997986
42,5.0,598.0,30.0,621.0,Tree,0.488037645816803
43,363.0,494.0,388.0,517.0,Tree,0.486703097820282
44,49.0,200.0,69.0,220.0,Tree,0.4840899705886841
45,0.0,53.0,9.0,75.0,Tree,0.47060486674308777
46,503.0,440.0,523.0,460.0,Tree,0.4699837267398834
47,45.0,57.0,75.0,78.0,Tree,0.4654819369316101
48,611.0,342.0,630.0,363.0,Tree,0.46474000811576843
49,270.0,561.0,289.0,581.0,Tree,0.4600584805011749
50,229.0,576.0,254.0,602.0,Tree,0.4540255069732666
51,211.0,201.0,236.0,225.0,Tree,0.44676291942596436
52,363.0,45.0,382.0,64.0,Tree,0.4462023675441742
53,630.0,491.0,649.0,512.0,Tree,0.4399867653846741
54,582.0,18.0,602.0,40.0,Tree,0.4384649395942688
55,192.0,22.0,212.0,42.0,Tree,0.43424731492996216
56,194.0,230.0,214.0,249.0,Tree,0.4338045120239258
57,235.0,282.0,249.0,299.0,Tree,0.433269202709198
58,469.0,267.0,487.0,286.0,Tree,0.42841294407844543
59,1.0,281.0,20.0,302.0,Tree,0.4279380738735199
60,280.0,251.0,294.0,266.0,Tree,0.4264816641807556
