,xmin,ymin,xmax,ymax,label,score
0,314.0,269.0,344.0,296.0,Tree,0.7564903497695923
1,369.0,324.0,398.0,351.0,Tree,0.7191497683525085
2,209.0,194.0,229.0,216.0,Tree,0.6967713236808777
3,361.0,202.0,380.0,223.0,Tree,0.6613090634346008
4,234.0,186.0,257.0,210.0,Tree,0.6455211043357849
5,572.0,34.0,604.0,57.0,Tree,0.6438227891921997
6,226.0,64.0,252.0,90.0,Tree,0.6390032768249512
7,402.0,241.0,426.0,264.0,Tree,0.6366338133811951
8,276.0,118.0,298.0,136.0,Tree,0.6313886642456055
9,613.0,491.0,639.0,518.0,Tree,0.6211424469947815
10,18.0,33.0,46.0,56.0,Tree,0.6178737878799438
11,540.0,392.0,557.0,411.0,Tree,0.6020975708961487
12,510.0,362.0,534.0,385.0,Tree,0.5977900624275208
13,542.0,240.0,565.0,263.0,Tree,0.5663192868232727
14,100.0,102.0,133.0,135.0,Tree,0.5516632795333862
15,424.0,227.0,456.0,256.0,Tree,0.5473867058753967
16,598.0,269.0,619.0,290.0,Tree,0.5246980786323547
17,445.0,146.0,467.0,166.0,Tree,0.5239527225494385
18,573.0,270.0,592.0,289.0,Tree,0.5170697569847107
19,116.0,2.0,153.0,26.0,Tree,0.5164086222648621
20,480.0,326.0,508.0,346.0,Tree,0.5049250721931458
21,498.0,6.0,517.0,24.0,Tree,0.5022304058074951
22,2.0,553.0,20.0,571.0,Tree,0.5004112720489502
23,136.0,118.0,156.0,137.0,Tree,0.4822843074798584
24,1.0,130.0,19.0,151.0,Tree,0.4812099039554596
25,590.0,442.0,613.0,466.0,Tree,0.47888657450675964
26,326.0,166.0,349.0,188.0,Tree,0.47266656160354614
27,516.0,339.0,535.0,356.0,Tree,0.462821900844574
28,571.0,247.0,593.0,267.0,Tree,0.4628087282180786
29,537.0,600.0,556.0,617.0,Tree,0.4622814953327179
30,30.0,599.0,48.0,618.0,Tree,0.4607419967651367
31,629.0,337.0,648.0,358.0,Tree,0.451303631067276
32,619.0,286.0,644.0,309.0,Tree,0.450970858335495
33,584.0,217.0,601.0,235.0,Tree,0.43994101881980896
34,584.0,611.0,601.0,627.0,Tree,0.43657177686691284
35,607.0,641.0,629.0,650.0,Tree,0.4268507659435272
36,378.0,55.0,393.0,71.0,Tree,0.42637068033218384
37,93.0,129.0,106.0,145.0,Tree,0.4206801652908325
38,294.0,303.0,307.0,317.0,Tree,0.4196041226387024
39,612.0,420.0,632.0,439.0,Tree,0.4178108870983124
40,550.0,27.0,573.0,45.0,Tree,0.4112463593482971
41,291.0,403.0,308.0,421.0,Tree,0.40870723128318787
42,177.0,46.0,192.0,63.0,Tree,0.4085627794265747
43,387.0,15.0,407.0,34.0,Tree,0.4068810045719147
44,503.0,196.0,522.0,214.0,Tree,0.4004155397415161
45,348.0,150.0,367.0,170.0,Tree,0.39920803904533386
46,76.0,162.0,91.0,179.0,Tree,0.3957740068435669
47,437.0,250.0,457.0,258.0,Tree,0.39559605717658997
48,641.0,555.0,649.0,576.0,Tree,0.39338502287864685
49,636.0,244.0,648.0,260.0,Tree,0.3915000855922699
50,391.0,478.0,403.0,493.0,Tree,0.3905929923057556
51,245.0,390.0,264.0,400.0,Tree,0.3899100124835968
52,459.0,64.0,474.0,78.0,Tree,0.38814160227775574
53,320.0,1.0,336.0,14.0,Tree,0.3872907757759094
54,525.0,240.0,540.0,257.0,Tree,0.38118457794189453
55,459.0,159.0,489.0,188.0,Tree,0.3716195523738861
56,557.0,305.0,575.0,323.0,Tree,0.3683900237083435
57,582.0,292.0,609.0,315.0,Tree,0.36545076966285706
58,373.0,5.0,388.0,18.0,Tree,0.3639198839664459
59,517.0,487.0,534.0,502.0,Tree,0.36343035101890564
60,587.0,193.0,601.0,208.0,Tree,0.3483002483844757
61,444.0,564.0,463.0,583.0,Tree,0.34753674268722534
62,643.0,373.0,649.0,388.0,Tree,0.34715691208839417
63,467.0,0.0,487.0,9.0,Tree,0.3467063903808594
64,629.0,525.0,645.0,542.0,Tree,0.34286069869995117
65,473.0,197.0,492.0,217.0,Tree,0.34248486161231995
66,344.0,297.0,359.0,312.0,Tree,0.3411034345626831
67,429.0,522.0,443.0,537.0,Tree,0.34037208557128906
68,161.0,246.0,182.0,264.0,Tree,0.337954580783844
69,429.0,392.0,446.0,400.0,Tree,0.3374392092227936
70,55.0,165.0,70.0,180.0,Tree,0.3329603374004364
71,423.0,61.0,436.0,75.0,Tree,0.3304314911365509
72,470.0,432.0,483.0,442.0,Tree,0.328265517950058
73,362.0,43.0,377.0,60.0,Tree,0.32593610882759094
74,198.0,319.0,209.0,333.0,Tree,0.324404776096344
75,309.0,141.0,323.0,156.0,Tree,0.32337749004364014
76,257.0,88.0,273.0,104.0,Tree,0.31637465953826904
77,347.0,415.0,360.0,428.0,Tree,0.30800333619117737
78,176.0,157.0,189.0,171.0,Tree,0.30729997158050537
79,559.0,447.0,570.0,459.0,Tree,0.3008389472961426
80,436.0,603.0,447.0,616.0,Tree,0.29412150382995605
81,471.0,636.0,484.0,649.0,Tree,0.2862604856491089
82,343.0,9.0,359.0,23.0,Tree,0.2776127755641937
83,251.0,357.0,264.0,373.0,Tree,0.2767203450202942
84,562.0,610.0,577.0,624.0,Tree,0.2763441205024719
85,256.0,398.0,272.0,412.0,Tree,0.23640941083431244
86,93.0,643.0,115.0,650.0,Tree,0.23421411216259003
87,184.0,250.0,197.0,257.0,Tree,0.22304974496364594
88,171.0,303.0,186.0,318.0,Tree,0.22166010737419128
89,196.0,282.0,208.0,296.0,Tree,0.22038288414478302
90,209.0,356.0,222.0,369.0,Tree,0.21725673973560333
91,333.0,438.0,346.0,451.0,Tree,0.21601413190364838
92,395.0,374.0,400.0,389.0,Tree,0.1932472288608551
93,269.0,331.0,282.0,343.0,Tree,0.19179083406925201
94,144.0,262.0,158.0,276.0,Tree,0.1905575841665268
95,394.0,353.0,399.0,369.0,Tree,0.18896932899951935
96,317.0,426.0,330.0,439.0,Tree,0.17307628691196442
97,289.0,250.0,299.0,255.0,Tree,0.14246496558189392
98,501.0,148.0,529.0,171.0,Tree,0.14158688485622406
99,322.0,422.0,351.0,445.0,Tree,0.11661303043365479
100,530.0,212.0,558.0,237.0,Tree,0.11569652706384659
101,252.0,337.0,277.0,364.0,Tree,0.11254012584686279
102,285.0,3.0,311.0,28.0,Tree,0.11073701828718185
