,xmin,ymin,xmax,ymax,label,score
0,476.0,453.0,497.0,474.0,Tree,0.7940780520439148
1,213.0,374.0,242.0,402.0,Tree,0.7641444802284241
2,230.0,275.0,257.0,300.0,Tree,0.7299060821533203
3,336.0,192.0,365.0,219.0,Tree,0.7277045249938965
4,132.0,627.0,164.0,650.0,Tree,0.7110408544540405
5,280.0,514.0,299.0,533.0,Tree,0.6906605958938599
6,334.0,313.0,352.0,332.0,Tree,0.6876800060272217
7,603.0,430.0,624.0,451.0,Tree,0.680082380771637
8,67.0,54.0,93.0,78.0,Tree,0.6792685389518738
9,219.0,342.0,245.0,366.0,Tree,0.6636033058166504
10,227.0,517.0,249.0,537.0,Tree,0.6569362282752991
11,219.0,44.0,242.0,68.0,Tree,0.6562485694885254
12,379.0,483.0,399.0,503.0,Tree,0.6443785429000854
13,66.0,291.0,88.0,315.0,Tree,0.6401984095573425
14,495.0,286.0,531.0,315.0,Tree,0.6341765522956848
15,29.0,287.0,60.0,319.0,Tree,0.6296272873878479
16,65.0,80.0,93.0,103.0,Tree,0.6251746416091919
17,57.0,258.0,85.0,284.0,Tree,0.6251208186149597
18,634.0,307.0,649.0,328.0,Tree,0.6188879609107971
19,449.0,89.0,473.0,113.0,Tree,0.6156569123268127
20,64.0,181.0,86.0,202.0,Tree,0.6100749969482422
21,464.0,588.0,482.0,607.0,Tree,0.6036362648010254
22,559.0,215.0,577.0,234.0,Tree,0.6027786731719971
23,461.0,41.0,480.0,61.0,Tree,0.6007770299911499
24,634.0,412.0,649.0,432.0,Tree,0.5977264642715454
25,403.0,116.0,420.0,137.0,Tree,0.5965736508369446
26,69.0,112.0,89.0,132.0,Tree,0.5919589996337891
27,444.0,541.0,463.0,561.0,Tree,0.5881412625312805
28,17.0,419.0,45.0,446.0,Tree,0.5829819440841675
29,546.0,289.0,569.0,312.0,Tree,0.5797860622406006
30,296.0,388.0,318.0,413.0,Tree,0.5784540176391602
31,480.0,387.0,497.0,408.0,Tree,0.5749019980430603
32,434.0,270.0,469.0,303.0,Tree,0.5744574666023254
33,9.0,538.0,36.0,564.0,Tree,0.5740461945533752
34,442.0,116.0,467.0,139.0,Tree,0.5657692551612854
35,321.0,90.0,341.0,111.0,Tree,0.5627750754356384
36,29.0,76.0,47.0,89.0,Tree,0.5625858306884766
37,65.0,229.0,85.0,250.0,Tree,0.5613317489624023
38,277.0,113.0,297.0,135.0,Tree,0.5514872670173645
39,55.0,349.0,78.0,373.0,Tree,0.5432279706001282
40,617.0,453.0,633.0,470.0,Tree,0.5421417951583862
41,570.0,484.0,594.0,506.0,Tree,0.5353180170059204
42,43.0,435.0,61.0,454.0,Tree,0.5349076390266418
43,7.0,357.0,24.0,372.0,Tree,0.5347548723220825
44,597.0,555.0,628.0,580.0,Tree,0.5297813415527344
45,268.0,366.0,296.0,388.0,Tree,0.5297136306762695
46,69.0,11.0,92.0,34.0,Tree,0.5289775729179382
47,367.0,515.0,397.0,547.0,Tree,0.527384877204895
48,312.0,263.0,348.0,295.0,Tree,0.5267946124076843
49,367.0,267.0,389.0,287.0,Tree,0.5186824798583984
50,553.0,592.0,569.0,609.0,Tree,0.5172301530838013
51,519.0,118.0,534.0,135.0,Tree,0.5127716064453125
