,xmin,ymin,xmax,ymax,label,score
0,328.0,138.0,350.0,159.0,Tree,0.761272668838501
1,458.0,86.0,479.0,105.0,Tree,0.7363916039466858
2,236.0,312.0,264.0,335.0,Tree,0.7206867933273315
3,152.0,46.0,173.0,68.0,Tree,0.7117270231246948
4,304.0,55.0,327.0,78.0,Tree,0.7098214626312256
5,320.0,211.0,349.0,234.0,Tree,0.7093458771705627
6,267.0,314.0,295.0,336.0,Tree,0.7070945501327515
7,491.0,501.0,511.0,522.0,Tree,0.7034977078437805
8,351.0,317.0,377.0,336.0,Tree,0.702811598777771
9,399.0,263.0,419.0,284.0,Tree,0.6818118691444397
10,595.0,361.0,625.0,391.0,Tree,0.6587722897529602
11,406.0,234.0,423.0,253.0,Tree,0.6561876535415649
12,304.0,5.0,325.0,26.0,Tree,0.6511421799659729
13,410.0,587.0,429.0,607.0,Tree,0.6505221724510193
14,487.0,415.0,507.0,437.0,Tree,0.6442937254905701
15,152.0,12.0,171.0,33.0,Tree,0.6434832811355591
16,29.0,190.0,53.0,213.0,Tree,0.6407519578933716
17,32.0,578.0,51.0,599.0,Tree,0.6402749419212341
18,359.0,44.0,378.0,64.0,Tree,0.6391696929931641
19,357.0,482.0,379.0,507.0,Tree,0.6383563876152039
20,15.0,432.0,43.0,459.0,Tree,0.6326016187667847
21,125.0,463.0,148.0,486.0,Tree,0.6301141977310181
22,110.0,383.0,128.0,404.0,Tree,0.6298204660415649
23,142.0,503.0,165.0,526.0,Tree,0.6279171109199524
24,285.0,436.0,305.0,455.0,Tree,0.6258352398872375
25,147.0,210.0,177.0,239.0,Tree,0.6227743029594421
26,241.0,435.0,260.0,455.0,Tree,0.6158656477928162
27,159.0,137.0,178.0,157.0,Tree,0.6040800213813782
28,127.0,529.0,151.0,551.0,Tree,0.6027761697769165
29,218.0,121.0,234.0,137.0,Tree,0.6016725897789001
30,94.0,240.0,115.0,261.0,Tree,0.5996464490890503
31,174.0,321.0,198.0,337.0,Tree,0.5966874361038208
32,480.0,253.0,500.0,274.0,Tree,0.5904920101165771
33,36.0,296.0,57.0,318.0,Tree,0.5886623859405518
34,115.0,562.0,132.0,582.0,Tree,0.5886282920837402
35,410.0,419.0,432.0,445.0,Tree,0.5859559178352356
36,262.0,379.0,287.0,396.0,Tree,0.5843033790588379
37,602.0,556.0,628.0,579.0,Tree,0.5813072919845581
