,xmin,ymin,xmax,ymax,label,score
0,227.0,167.0,249.0,187.0,Tree,0.8126257658004761
1,134.0,151.0,164.0,179.0,Tree,0.8061643838882446
2,39.0,336.0,66.0,363.0,Tree,0.8010963201522827
3,136.0,335.0,163.0,361.0,Tree,0.78363037109375
4,8.0,400.0,44.0,435.0,Tree,0.7706053256988525
5,108.0,337.0,128.0,359.0,Tree,0.7605130672454834
6,130.0,312.0,151.0,332.0,Tree,0.7577205896377563
7,252.0,353.0,287.0,385.0,Tree,0.7419494390487671
8,113.0,75.0,141.0,103.0,Tree,0.738596498966217
9,30.0,131.0,56.0,155.0,Tree,0.7354235053062439
10,90.0,143.0,111.0,162.0,Tree,0.7336557507514954
11,281.0,441.0,316.0,474.0,Tree,0.7200134992599487
12,97.0,400.0,141.0,435.0,Tree,0.7166294455528259
13,356.0,121.0,376.0,143.0,Tree,0.7038403153419495
14,341.0,381.0,372.0,411.0,Tree,0.6789940595626831
15,347.0,449.0,371.0,474.0,Tree,0.6768427491188049
16,404.0,461.0,433.0,489.0,Tree,0.6738971471786499
17,524.0,375.0,550.0,400.0,Tree,0.6659665107727051
18,0.0,132.0,18.0,156.0,Tree,0.6624823212623596
19,0.0,327.0,15.0,354.0,Tree,0.6597136855125427
20,394.0,126.0,413.0,147.0,Tree,0.6592246294021606
21,503.0,470.0,530.0,495.0,Tree,0.6544438600540161
22,210.0,101.0,227.0,121.0,Tree,0.6527221202850342
23,361.0,279.0,396.0,312.0,Tree,0.6527158617973328
24,288.0,281.0,324.0,316.0,Tree,0.6481928825378418
25,470.0,400.0,496.0,426.0,Tree,0.6469225287437439
26,565.0,73.0,600.0,107.0,Tree,0.6459277868270874
27,141.0,80.0,170.0,108.0,Tree,0.6387123465538025
28,135.0,247.0,172.0,284.0,Tree,0.6333035230636597
29,179.0,439.0,209.0,466.0,Tree,0.6173610687255859
30,419.0,541.0,442.0,564.0,Tree,0.6040752530097961
31,30.0,443.0,48.0,463.0,Tree,0.6002385020256042
32,295.0,198.0,319.0,218.0,Tree,0.5998925566673279
33,594.0,31.0,625.0,61.0,Tree,0.5993454456329346
34,411.0,499.0,447.0,533.0,Tree,0.597688615322113
35,206.0,358.0,223.0,377.0,Tree,0.5966641902923584
36,286.0,360.0,317.0,391.0,Tree,0.5947175025939941
37,301.0,109.0,323.0,133.0,Tree,0.5939419269561768
38,629.0,26.0,648.0,47.0,Tree,0.5909706950187683
39,536.0,194.0,572.0,223.0,Tree,0.5876391530036926
40,321.0,198.0,343.0,218.0,Tree,0.5856040120124817
41,574.0,130.0,611.0,169.0,Tree,0.5779680013656616
42,339.0,539.0,364.0,563.0,Tree,0.5762364268302917
43,224.0,427.0,249.0,452.0,Tree,0.5741577744483948
44,206.0,4.0,249.0,38.0,Tree,0.5700575113296509
45,166.0,156.0,192.0,180.0,Tree,0.5688208341598511
46,0.0,54.0,20.0,82.0,Tree,0.5639817118644714
47,522.0,322.0,549.0,347.0,Tree,0.5590196847915649
48,198.0,253.0,231.0,280.0,Tree,0.5586010217666626
49,605.0,360.0,619.0,378.0,Tree,0.555596649646759
50,463.0,360.0,486.0,385.0,Tree,0.5536987781524658
51,453.0,249.0,470.0,268.0,Tree,0.5509621500968933
52,383.0,23.0,413.0,48.0,Tree,0.5491652488708496
53,603.0,116.0,623.0,137.0,Tree,0.5420846939086914
54,95.0,237.0,131.0,262.0,Tree,0.5390219688415527
55,441.0,85.0,478.0,122.0,Tree,0.5239675641059875
56,271.0,103.0,290.0,120.0,Tree,0.5237610936164856
57,436.0,119.0,473.0,149.0,Tree,0.5157572627067566
58,319.0,518.0,343.0,543.0,Tree,0.5155551433563232
59,202.0,422.0,226.0,446.0,Tree,0.5101351737976074
60,599.0,313.0,626.0,338.0,Tree,0.49993574619293213
61,199.0,167.0,216.0,183.0,Tree,0.49886032938957214
62,142.0,512.0,178.0,544.0,Tree,0.49885857105255127
63,472.0,320.0,496.0,345.0,Tree,0.49826255440711975
64,470.0,209.0,493.0,233.0,Tree,0.4967535138130188
65,50.0,230.0,82.0,263.0,Tree,0.49501410126686096
66,622.0,217.0,636.0,232.0,Tree,0.48874470591545105
67,355.0,36.0,381.0,57.0,Tree,0.48437803983688354
68,535.0,302.0,556.0,323.0,Tree,0.47138017416000366
69,599.0,548.0,614.0,564.0,Tree,0.47056469321250916
70,445.0,348.0,459.0,365.0,Tree,0.4694339334964752
71,513.0,499.0,538.0,523.0,Tree,0.46556469798088074
72,416.0,130.0,436.0,151.0,Tree,0.4594215750694275
73,541.0,249.0,559.0,268.0,Tree,0.4532676339149475
74,107.0,500.0,140.0,534.0,Tree,0.4528655409812927
75,469.0,71.0,485.0,91.0,Tree,0.44870221614837646
76,421.0,390.0,436.0,405.0,Tree,0.4473702907562256
77,527.0,559.0,545.0,579.0,Tree,0.4473221004009247
78,476.0,287.0,503.0,313.0,Tree,0.43854838609695435
79,444.0,32.0,476.0,65.0,Tree,0.43669405579566956
80,446.0,479.0,466.0,499.0,Tree,0.4319803714752197
81,8.0,230.0,27.0,248.0,Tree,0.42923763394355774
82,20.0,483.0,41.0,507.0,Tree,0.42895376682281494
83,383.0,200.0,397.0,214.0,Tree,0.42885729670524597
84,185.0,507.0,218.0,536.0,Tree,0.41621777415275574
85,348.0,13.0,370.0,35.0,Tree,0.41411417722702026
86,524.0,348.0,541.0,366.0,Tree,0.41404426097869873
87,612.0,384.0,632.0,403.0,Tree,0.40831103920936584
88,48.0,479.0,63.0,492.0,Tree,0.3999389111995697
89,448.0,207.0,467.0,226.0,Tree,0.39717602729797363
