,xmin,ymin,xmax,ymax,label,score
0,612.0,184.0,635.0,204.0,Tree,0.8114970326423645
1,433.0,298.0,454.0,317.0,Tree,0.809440553188324
2,570.0,521.0,593.0,545.0,Tree,0.7326288223266602
3,317.0,595.0,343.0,617.0,Tree,0.7141037583351135
4,280.0,95.0,315.0,120.0,Tree,0.6886361241340637
5,459.0,327.0,476.0,347.0,Tree,0.6780453324317932
6,250.0,370.0,272.0,393.0,Tree,0.6762984395027161
7,536.0,85.0,556.0,107.0,Tree,0.6637221574783325
8,263.0,129.0,289.0,153.0,Tree,0.6629592776298523
9,353.0,98.0,379.0,120.0,Tree,0.657474935054779
10,238.0,160.0,272.0,190.0,Tree,0.6573387980461121
11,333.0,376.0,378.0,414.0,Tree,0.6500027775764465
12,431.0,385.0,459.0,412.0,Tree,0.6465107798576355
13,545.0,278.0,565.0,299.0,Tree,0.6375695466995239
14,0.0,596.0,23.0,622.0,Tree,0.6288994550704956
15,271.0,595.0,295.0,618.0,Tree,0.6258261203765869
16,449.0,519.0,475.0,546.0,Tree,0.6236612200737
17,102.0,55.0,124.0,78.0,Tree,0.6085249781608582
18,456.0,361.0,480.0,386.0,Tree,0.6042230725288391
19,308.0,25.0,350.0,63.0,Tree,0.6029413938522339
20,375.0,34.0,407.0,67.0,Tree,0.6002395153045654
21,159.0,118.0,179.0,138.0,Tree,0.5978871583938599
22,557.0,114.0,582.0,137.0,Tree,0.5934047698974609
23,96.0,479.0,114.0,500.0,Tree,0.5879664421081543
24,451.0,264.0,471.0,282.0,Tree,0.5850697755813599
25,456.0,397.0,480.0,422.0,Tree,0.5841460824012756
26,50.0,597.0,89.0,636.0,Tree,0.5841063261032104
27,102.0,444.0,130.0,470.0,Tree,0.5797473788261414
28,182.0,187.0,202.0,207.0,Tree,0.5769415497779846
29,112.0,387.0,135.0,410.0,Tree,0.5751645565032959
30,368.0,625.0,397.0,650.0,Tree,0.5737692713737488
31,605.0,213.0,635.0,237.0,Tree,0.5735456943511963
32,130.0,586.0,163.0,616.0,Tree,0.5677953958511353
33,547.0,307.0,567.0,327.0,Tree,0.5663708448410034
34,577.0,346.0,599.0,366.0,Tree,0.5640217065811157
35,522.0,602.0,548.0,628.0,Tree,0.5637875199317932
36,446.0,184.0,465.0,206.0,Tree,0.5632851719856262
37,407.0,589.0,429.0,607.0,Tree,0.5612495541572571
38,270.0,388.0,289.0,406.0,Tree,0.5603396892547607
39,568.0,249.0,593.0,273.0,Tree,0.559956967830658
40,177.0,378.0,198.0,397.0,Tree,0.554949939250946
41,221.0,359.0,243.0,377.0,Tree,0.5546228885650635
42,278.0,47.0,299.0,71.0,Tree,0.5544200539588928
43,343.0,289.0,370.0,312.0,Tree,0.5530304312705994
44,163.0,268.0,182.0,287.0,Tree,0.5525771975517273
45,262.0,96.0,277.0,110.0,Tree,0.5511261224746704
46,26.0,596.0,49.0,619.0,Tree,0.5508158206939697
47,60.0,128.0,80.0,149.0,Tree,0.5439382195472717
48,615.0,138.0,633.0,159.0,Tree,0.5414308309555054
49,157.0,462.0,177.0,483.0,Tree,0.5407164096832275
50,355.0,36.0,375.0,58.0,Tree,0.5404793620109558
51,546.0,161.0,575.0,184.0,Tree,0.5348795652389526
52,95.0,355.0,114.0,376.0,Tree,0.5339560508728027
