,xmin,ymin,xmax,ymax,label,score
0,573.0,23.0,605.0,47.0,Tree,0.7671368718147278
1,579.0,465.0,597.0,486.0,Tree,0.7141198515892029
2,609.0,465.0,637.0,488.0,Tree,0.6918545961380005
3,447.0,280.0,465.0,299.0,Tree,0.6709040999412537
4,506.0,26.0,541.0,50.0,Tree,0.6584988832473755
5,603.0,530.0,634.0,552.0,Tree,0.6414033770561218
6,163.0,487.0,180.0,503.0,Tree,0.6363141536712646
7,551.0,362.0,586.0,387.0,Tree,0.6284182667732239
8,71.0,489.0,92.0,506.0,Tree,0.6203253865242004
9,399.0,386.0,412.0,401.0,Tree,0.6150261759757996
10,465.0,119.0,487.0,136.0,Tree,0.6119328737258911
11,608.0,20.0,637.0,42.0,Tree,0.5971536040306091
12,3.0,545.0,26.0,564.0,Tree,0.5813291668891907
13,574.0,106.0,594.0,128.0,Tree,0.5752845406532288
14,411.0,260.0,433.0,280.0,Tree,0.5631215572357178
15,561.0,530.0,581.0,547.0,Tree,0.5594888925552368
16,510.0,201.0,529.0,221.0,Tree,0.5510730147361755
17,238.0,312.0,251.0,329.0,Tree,0.5362910628318787
18,250.0,484.0,268.0,504.0,Tree,0.5264517664909363
19,614.0,278.0,631.0,292.0,Tree,0.5253072381019592
20,413.0,118.0,434.0,139.0,Tree,0.5247478485107422
21,438.0,250.0,459.0,256.0,Tree,0.5243721008300781
22,635.0,118.0,648.0,134.0,Tree,0.5167166590690613
23,394.0,581.0,412.0,600.0,Tree,0.5139560103416443
24,249.0,244.0,264.0,258.0,Tree,0.5090506076812744
25,474.0,194.0,490.0,215.0,Tree,0.5060885548591614
26,580.0,211.0,603.0,235.0,Tree,0.5040015578269958
27,578.0,277.0,600.0,293.0,Tree,0.4986753463745117
28,389.0,331.0,407.0,351.0,Tree,0.4934886395931244
29,625.0,80.0,639.0,95.0,Tree,0.48913028836250305
30,513.0,610.0,528.0,627.0,Tree,0.4887113869190216
31,379.0,204.0,398.0,222.0,Tree,0.486869752407074
32,194.0,547.0,219.0,570.0,Tree,0.48610302805900574
33,397.0,180.0,411.0,196.0,Tree,0.4830678105354309
34,227.0,543.0,248.0,564.0,Tree,0.47885867953300476
35,178.0,123.0,191.0,140.0,Tree,0.47442761063575745
36,204.0,6.0,224.0,26.0,Tree,0.47075286507606506
37,525.0,118.0,540.0,132.0,Tree,0.4676996171474457
38,412.0,204.0,425.0,220.0,Tree,0.4646904170513153
39,328.0,12.0,342.0,27.0,Tree,0.4646691083908081
40,636.0,279.0,649.0,298.0,Tree,0.46380728483200073
41,453.0,462.0,468.0,480.0,Tree,0.4620121121406555
42,397.0,92.0,417.0,113.0,Tree,0.4613281786441803
43,224.0,52.0,239.0,67.0,Tree,0.45898839831352234
44,406.0,469.0,423.0,488.0,Tree,0.44815757870674133
45,451.0,205.0,472.0,223.0,Tree,0.4452292025089264
46,238.0,441.0,250.0,457.0,Tree,0.4430040717124939
47,302.0,237.0,315.0,249.0,Tree,0.4420585036277771
48,300.0,498.0,312.0,511.0,Tree,0.4294528067111969
49,397.0,73.0,415.0,91.0,Tree,0.42242759466171265
50,399.0,601.0,420.0,620.0,Tree,0.4196264147758484
51,625.0,213.0,642.0,228.0,Tree,0.41879236698150635
52,374.0,583.0,387.0,598.0,Tree,0.4103148579597473
53,411.0,509.0,430.0,526.0,Tree,0.4062521159648895
54,397.0,0.0,413.0,9.0,Tree,0.4034385085105896
55,398.0,450.0,417.0,468.0,Tree,0.40264183282852173
56,40.0,545.0,59.0,563.0,Tree,0.400933176279068
57,401.0,623.0,415.0,638.0,Tree,0.3947030007839203
58,399.0,559.0,412.0,573.0,Tree,0.3835708200931549
