,xmin,ymin,xmax,ymax,label,score
0,622.0,449.0,643.0,468.0,Tree,0.6917158365249634
1,607.0,599.0,628.0,619.0,Tree,0.630403995513916
2,429.0,423.0,443.0,438.0,Tree,0.5601457953453064
3,354.0,333.0,369.0,348.0,Tree,0.5530425906181335
4,526.0,594.0,541.0,610.0,Tree,0.4888238310813904
5,637.0,107.0,648.0,124.0,Tree,0.48789358139038086
6,616.0,375.0,627.0,388.0,Tree,0.44133853912353516
7,462.0,559.0,477.0,573.0,Tree,0.4283774793148041
8,621.0,487.0,641.0,505.0,Tree,0.4185527265071869
9,353.0,371.0,367.0,385.0,Tree,0.4167453646659851
10,561.0,537.0,575.0,552.0,Tree,0.3982161581516266
11,431.0,514.0,445.0,528.0,Tree,0.39180928468704224
12,356.0,527.0,368.0,540.0,Tree,0.3791945278644562
13,428.0,577.0,441.0,592.0,Tree,0.3642020523548126
14,628.0,526.0,640.0,540.0,Tree,0.36194148659706116
15,356.0,412.0,368.0,425.0,Tree,0.3609616756439209
16,637.0,290.0,648.0,305.0,Tree,0.3518665134906769
17,355.0,567.0,368.0,579.0,Tree,0.3193637728691101
18,633.0,0.0,644.0,6.0,Tree,0.30517691373825073
19,558.0,467.0,570.0,480.0,Tree,0.2936609387397766
20,561.0,394.0,575.0,400.0,Tree,0.28982841968536377
21,641.0,598.0,650.0,615.0,Tree,0.2886051833629608
22,519.0,584.0,534.0,596.0,Tree,0.2812643051147461
23,286.0,1.0,302.0,3.0,Tree,0.2784648835659027
24,77.0,642.0,91.0,650.0,Tree,0.27244579792022705
25,404.0,280.0,417.0,294.0,Tree,0.2724175453186035
26,643.0,244.0,650.0,259.0,Tree,0.2521374523639679
27,627.0,14.0,638.0,26.0,Tree,0.24954627454280853
28,628.0,216.0,638.0,224.0,Tree,0.24555754661560059
29,613.0,543.0,624.0,556.0,Tree,0.2393200397491455
30,252.0,645.0,272.0,650.0,Tree,0.23592302203178406
31,26.0,645.0,44.0,650.0,Tree,0.22566215693950653
32,643.0,173.0,650.0,187.0,Tree,0.22496451437473297
33,610.0,619.0,625.0,632.0,Tree,0.21740099787712097
34,368.0,549.0,381.0,559.0,Tree,0.21689218282699585
35,354.0,448.0,366.0,460.0,Tree,0.21474900841712952
36,448.0,395.0,459.0,400.0,Tree,0.20772910118103027
37,572.0,583.0,584.0,596.0,Tree,0.19858191907405853
38,371.0,319.0,384.0,332.0,Tree,0.19760216772556305
39,552.0,255.0,564.0,264.0,Tree,0.1974790394306183
40,502.0,398.0,513.0,412.0,Tree,0.19209203124046326
41,464.0,507.0,476.0,521.0,Tree,0.1894432008266449
42,215.0,267.0,229.0,276.0,Tree,0.1888725310564041
43,617.0,558.0,627.0,573.0,Tree,0.18611128628253937
44,618.0,317.0,626.0,331.0,Tree,0.18341243267059326
45,345.0,502.0,357.0,511.0,Tree,0.17975598573684692
46,251.0,1.0,261.0,4.0,Tree,0.17469309270381927
47,431.0,328.0,442.0,336.0,Tree,0.1642601191997528
48,637.0,395.0,648.0,400.0,Tree,0.16407476365566254
49,157.0,646.0,178.0,649.0,Tree,0.16273809969425201
50,405.0,248.0,415.0,262.0,Tree,0.1585858166217804
51,512.0,645.0,531.0,649.0,Tree,0.15626268088817596
52,348.0,299.0,361.0,308.0,Tree,0.1514519602060318
53,644.0,265.0,650.0,279.0,Tree,0.14996270835399628
54,3.0,645.0,20.0,650.0,Tree,0.14968717098236084
55,628.0,28.0,639.0,41.0,Tree,0.14935128390789032
56,176.0,645.0,206.0,649.0,Tree,0.14855335652828217
57,214.0,117.0,226.0,131.0,Tree,0.14825965464115143
58,484.0,0.0,493.0,5.0,Tree,0.14750370383262634
59,262.0,1.0,282.0,3.0,Tree,0.1467520296573639
60,605.0,197.0,616.0,209.0,Tree,0.14494413137435913
61,270.0,645.0,302.0,649.0,Tree,0.14047451317310333
62,344.0,646.0,366.0,649.0,Tree,0.1404343545436859
63,601.0,253.0,610.0,266.0,Tree,0.13866615295410156
64,524.0,104.0,536.0,112.0,Tree,0.13858595490455627
65,133.0,1.0,161.0,2.0,Tree,0.13775673508644104
66,216.0,221.0,223.0,234.0,Tree,0.13366805016994476
67,367.0,526.0,379.0,534.0,Tree,0.12807326018810272
68,357.0,502.0,368.0,510.0,Tree,0.12672729790210724
69,404.0,217.0,416.0,230.0,Tree,0.12396121025085449
70,380.0,645.0,395.0,649.0,Tree,0.12138515710830688
71,76.0,634.0,89.0,643.0,Tree,0.11664780229330063
72,206.0,646.0,230.0,649.0,Tree,0.11645456403493881
73,110.0,0.0,136.0,2.0,Tree,0.11164888739585876
74,519.0,345.0,531.0,351.0,Tree,0.11055265367031097
75,645.0,349.0,650.0,362.0,Tree,0.11021177470684052
76,57.0,599.0,67.0,605.0,Tree,0.10994281619787216
77,501.0,394.0,512.0,400.0,Tree,0.10638624429702759
78,120.0,644.0,142.0,649.0,Tree,0.10632649809122086
79,297.0,353.0,307.0,366.0,Tree,0.10542736947536469
80,403.0,349.0,415.0,362.0,Tree,0.10252205282449722
81,308.0,645.0,340.0,649.0,Tree,0.10067527741193771
