,xmin,ymin,xmax,ymax,label,score
0,350.0,440.0,382.0,466.0,Tree,0.840074896812439
1,368.0,265.0,388.0,286.0,Tree,0.7922676205635071
2,447.0,233.0,468.0,253.0,Tree,0.7865526676177979
3,552.0,225.0,573.0,246.0,Tree,0.7449852228164673
4,361.0,341.0,385.0,367.0,Tree,0.7433217763900757
5,126.0,33.0,152.0,55.0,Tree,0.7393015027046204
6,185.0,354.0,204.0,376.0,Tree,0.7299410700798035
7,451.0,317.0,470.0,336.0,Tree,0.7223876118659973
8,242.0,29.0,280.0,63.0,Tree,0.7021714448928833
9,443.0,419.0,463.0,441.0,Tree,0.7012915015220642
10,1.0,398.0,18.0,418.0,Tree,0.6945716142654419
11,250.0,430.0,271.0,446.0,Tree,0.656006395816803
12,67.0,238.0,92.0,260.0,Tree,0.6466125249862671
13,296.0,517.0,318.0,538.0,Tree,0.6288545727729797
14,477.0,77.0,495.0,96.0,Tree,0.6282891631126404
15,292.0,36.0,326.0,62.0,Tree,0.6265149116516113
16,448.0,274.0,469.0,290.0,Tree,0.618534505367279
17,435.0,35.0,460.0,59.0,Tree,0.6170459389686584
18,84.0,115.0,119.0,144.0,Tree,0.6029605865478516
19,574.0,316.0,596.0,337.0,Tree,0.6027063131332397
20,53.0,570.0,82.0,591.0,Tree,0.5972349643707275
21,147.0,352.0,165.0,371.0,Tree,0.5945031046867371
22,124.0,116.0,148.0,138.0,Tree,0.5921453833580017
23,198.0,470.0,214.0,484.0,Tree,0.5812073349952698
24,252.0,359.0,269.0,378.0,Tree,0.578721284866333
25,334.0,540.0,366.0,569.0,Tree,0.5679290294647217
26,259.0,311.0,276.0,331.0,Tree,0.5636134743690491
27,94.0,353.0,110.0,371.0,Tree,0.5569630265235901
28,215.0,524.0,235.0,545.0,Tree,0.552963137626648
29,404.0,449.0,423.0,466.0,Tree,0.5407897233963013
30,553.0,530.0,584.0,554.0,Tree,0.5306341052055359
31,634.0,376.0,648.0,391.0,Tree,0.5221895575523376
32,462.0,344.0,475.0,360.0,Tree,0.520466685295105
33,42.0,119.0,58.0,135.0,Tree,0.5201877355575562
34,484.0,531.0,504.0,548.0,Tree,0.5175742506980896
35,292.0,120.0,312.0,140.0,Tree,0.5144906044006348
36,6.0,513.0,18.0,522.0,Tree,0.5102521181106567
37,613.0,89.0,634.0,109.0,Tree,0.49834775924682617
38,466.0,388.0,484.0,407.0,Tree,0.4913693964481354
39,76.0,209.0,111.0,235.0,Tree,0.48887500166893005
40,117.0,208.0,137.0,226.0,Tree,0.4826791286468506
41,188.0,255.0,209.0,275.0,Tree,0.48027533292770386
42,191.0,516.0,211.0,536.0,Tree,0.47875210642814636
43,591.0,33.0,624.0,65.0,Tree,0.4775540232658386
44,44.0,409.0,59.0,424.0,Tree,0.47592002153396606
45,112.0,422.0,126.0,438.0,Tree,0.47362834215164185
46,606.0,441.0,627.0,460.0,Tree,0.47302690148353577
