,xmin,ymin,xmax,ymax,label,score
0,483.0,533.0,504.0,555.0,Tree,0.6919175386428833
1,60.0,72.0,87.0,96.0,Tree,0.6532773971557617
2,138.0,78.0,159.0,98.0,Tree,0.6458828449249268
3,252.0,81.0,273.0,101.0,Tree,0.6331875324249268
4,592.0,309.0,617.0,331.0,Tree,0.6154183745384216
5,402.0,418.0,416.0,435.0,Tree,0.5482156872749329
6,623.0,322.0,642.0,339.0,Tree,0.5356919169425964
7,530.0,0.0,548.0,6.0,Tree,0.5078694224357605
8,541.0,374.0,556.0,390.0,Tree,0.5065222978591919
9,393.0,81.0,418.0,107.0,Tree,0.5002562999725342
10,568.0,83.0,592.0,101.0,Tree,0.4959637522697449
11,461.0,91.0,477.0,106.0,Tree,0.49526041746139526
12,406.0,253.0,423.0,266.0,Tree,0.49092307686805725
13,564.0,372.0,587.0,389.0,Tree,0.4852936863899231
14,376.0,342.0,395.0,362.0,Tree,0.4824178218841553
15,227.0,475.0,243.0,490.0,Tree,0.4714861512184143
16,555.0,530.0,570.0,546.0,Tree,0.47010478377342224
17,626.0,437.0,647.0,458.0,Tree,0.4628475308418274
18,612.0,529.0,632.0,546.0,Tree,0.4588329493999481
19,504.0,445.0,519.0,462.0,Tree,0.4381549656391144
20,578.0,530.0,594.0,544.0,Tree,0.4314535856246948
21,149.0,343.0,163.0,356.0,Tree,0.424225777387619
22,429.0,73.0,451.0,88.0,Tree,0.4230365455150604
23,589.0,264.0,610.0,284.0,Tree,0.42131349444389343
24,643.0,626.0,649.0,643.0,Tree,0.4179857671260834
25,317.0,0.0,336.0,9.0,Tree,0.41318923234939575
26,382.0,108.0,396.0,124.0,Tree,0.41132399439811707
27,479.0,274.0,494.0,290.0,Tree,0.4079594016075134
28,263.0,591.0,279.0,605.0,Tree,0.4061698913574219
29,416.0,514.0,429.0,528.0,Tree,0.40567365288734436
30,603.0,387.0,615.0,401.0,Tree,0.4020531475543976
31,83.0,1.0,105.0,5.0,Tree,0.39895012974739075
32,398.0,379.0,411.0,393.0,Tree,0.3937833607196808
33,619.0,259.0,644.0,281.0,Tree,0.39024418592453003
34,289.0,0.0,310.0,6.0,Tree,0.38494065403938293
35,240.0,590.0,255.0,604.0,Tree,0.38292399048805237
36,478.0,583.0,490.0,595.0,Tree,0.3725796341896057
37,602.0,74.0,617.0,87.0,Tree,0.37038654088974
38,306.0,388.0,319.0,399.0,Tree,0.36640802025794983
39,393.0,220.0,399.0,236.0,Tree,0.3640400767326355
40,479.0,203.0,491.0,218.0,Tree,0.36285969614982605
41,491.0,315.0,504.0,330.0,Tree,0.359455943107605
42,426.0,596.0,441.0,608.0,Tree,0.35917606949806213
43,3.0,0.0,20.0,6.0,Tree,0.35773101449012756
44,487.0,237.0,499.0,252.0,Tree,0.3494638204574585
45,511.0,170.0,525.0,180.0,Tree,0.3467518389225006
46,492.0,6.0,507.0,17.0,Tree,0.3275521695613861
47,263.0,522.0,277.0,538.0,Tree,0.32224228978157043
48,509.0,470.0,522.0,485.0,Tree,0.3070659935474396
49,620.0,470.0,633.0,484.0,Tree,0.3026455044746399
50,266.0,564.0,284.0,583.0,Tree,0.2988092303276062
51,252.0,0.0,270.0,7.0,Tree,0.29293397068977356
52,643.0,85.0,649.0,100.0,Tree,0.2924768626689911
53,228.0,447.0,244.0,459.0,Tree,0.2918289601802826
54,599.0,112.0,613.0,125.0,Tree,0.28937846422195435
55,635.0,1.0,648.0,14.0,Tree,0.2892209589481354
56,50.0,1.0,74.0,4.0,Tree,0.28740227222442627
57,326.0,612.0,342.0,623.0,Tree,0.2844695746898651
58,523.0,250.0,541.0,255.0,Tree,0.27644774317741394
59,454.0,164.0,467.0,177.0,Tree,0.27348050475120544
60,625.0,354.0,643.0,371.0,Tree,0.26853224635124207
61,643.0,493.0,650.0,510.0,Tree,0.26805588603019714
62,131.0,1.0,154.0,4.0,Tree,0.26657193899154663
63,331.0,394.0,350.0,400.0,Tree,0.26489564776420593
64,460.0,252.0,473.0,267.0,Tree,0.2554778456687927
65,473.0,392.0,491.0,400.0,Tree,0.25541388988494873
66,606.0,435.0,622.0,450.0,Tree,0.25001874566078186
67,510.0,499.0,524.0,514.0,Tree,0.24600155651569366
68,493.0,410.0,505.0,425.0,Tree,0.24260319769382477
69,493.0,250.0,508.0,255.0,Tree,0.24144063889980316
70,188.0,344.0,198.0,351.0,Tree,0.23912356793880463
71,375.0,330.0,390.0,345.0,Tree,0.23738417029380798
72,642.0,516.0,650.0,535.0,Tree,0.2359960526227951
73,20.0,1.0,39.0,4.0,Tree,0.23550383746623993
74,290.0,339.0,303.0,344.0,Tree,0.23228830099105835
