,xmin,ymin,xmax,ymax,label,score
0,512.0,529.0,544.0,553.0,Tree,0.7666119337081909
1,195.0,437.0,220.0,456.0,Tree,0.7157581448554993
2,177.0,181.0,198.0,202.0,Tree,0.7093568444252014
3,144.0,313.0,170.0,337.0,Tree,0.7026507258415222
4,538.0,66.0,563.0,91.0,Tree,0.6847792863845825
5,16.0,148.0,40.0,171.0,Tree,0.669389009475708
6,451.0,471.0,485.0,502.0,Tree,0.6652474403381348
7,1.0,545.0,26.0,571.0,Tree,0.6639225482940674
8,591.0,103.0,612.0,127.0,Tree,0.6262383460998535
9,49.0,505.0,79.0,529.0,Tree,0.6089939475059509
10,1.0,233.0,33.0,263.0,Tree,0.6057369112968445
11,132.0,267.0,151.0,290.0,Tree,0.6050899028778076
12,153.0,104.0,178.0,127.0,Tree,0.6018156409263611
13,111.0,575.0,140.0,602.0,Tree,0.5846812725067139
14,143.0,134.0,168.0,157.0,Tree,0.5712273716926575
15,282.0,430.0,297.0,447.0,Tree,0.5696330070495605
16,562.0,586.0,584.0,608.0,Tree,0.5521891713142395
17,255.0,515.0,276.0,535.0,Tree,0.5497781038284302
18,60.0,603.0,80.0,624.0,Tree,0.5492409467697144
19,463.0,621.0,491.0,648.0,Tree,0.5328524708747864
20,431.0,456.0,456.0,478.0,Tree,0.5240301489830017
21,121.0,485.0,149.0,508.0,Tree,0.5188019871711731
22,408.0,583.0,447.0,622.0,Tree,0.509553074836731
23,94.0,411.0,119.0,435.0,Tree,0.5078029632568359
24,128.0,459.0,150.0,480.0,Tree,0.5027672052383423
25,144.0,27.0,166.0,48.0,Tree,0.5013240575790405
26,152.0,369.0,178.0,396.0,Tree,0.4919014573097229
27,320.0,587.0,339.0,608.0,Tree,0.48941150307655334
28,78.0,198.0,107.0,219.0,Tree,0.4822986125946045
29,290.0,598.0,305.0,614.0,Tree,0.4762207865715027
30,309.0,280.0,323.0,293.0,Tree,0.4658586084842682
31,165.0,639.0,185.0,650.0,Tree,0.4482564330101013
32,85.0,96.0,110.0,121.0,Tree,0.447115421295166
33,230.0,622.0,255.0,646.0,Tree,0.44632914662361145
34,267.0,370.0,281.0,386.0,Tree,0.4463288486003876
35,224.0,295.0,240.0,312.0,Tree,0.4399777054786682
36,383.0,544.0,400.0,563.0,Tree,0.43633824586868286
37,97.0,548.0,115.0,566.0,Tree,0.4307706952095032
38,108.0,108.0,128.0,128.0,Tree,0.42928630113601685
39,220.0,71.0,241.0,91.0,Tree,0.42894771695137024
40,49.0,76.0,64.0,91.0,Tree,0.4286583960056305
41,0.0,115.0,7.0,134.0,Tree,0.4275500774383545
42,250.0,625.0,264.0,642.0,Tree,0.42101189494132996
43,384.0,390.0,407.0,410.0,Tree,0.4138934910297394
44,160.0,546.0,186.0,568.0,Tree,0.4096716046333313
45,266.0,132.0,282.0,148.0,Tree,0.4085196256637573
46,355.0,347.0,370.0,362.0,Tree,0.40194815397262573
47,57.0,310.0,71.0,325.0,Tree,0.38549569249153137
48,409.0,431.0,431.0,454.0,Tree,0.38421761989593506
49,141.0,93.0,153.0,106.0,Tree,0.37804242968559265
50,193.0,58.0,214.0,77.0,Tree,0.372762531042099
51,24.0,222.0,44.0,240.0,Tree,0.3663691580295563
52,361.0,495.0,374.0,509.0,Tree,0.3659912347793579
53,220.0,526.0,239.0,544.0,Tree,0.36207202076911926
54,635.0,60.0,648.0,76.0,Tree,0.36060959100723267
55,20.0,566.0,38.0,584.0,Tree,0.3605788052082062
56,52.0,294.0,64.0,308.0,Tree,0.3604753613471985
57,143.0,591.0,159.0,606.0,Tree,0.3558157980442047
58,333.0,498.0,349.0,513.0,Tree,0.3534005582332611
59,637.0,40.0,648.0,56.0,Tree,0.35195648670196533
60,7.0,331.0,23.0,347.0,Tree,0.3483385443687439
61,371.0,398.0,386.0,414.0,Tree,0.3455454111099243
62,308.0,474.0,321.0,488.0,Tree,0.3416065573692322
63,81.0,298.0,102.0,317.0,Tree,0.33428043127059937
64,603.0,1.0,619.0,13.0,Tree,0.33121415972709656
65,187.0,44.0,203.0,60.0,Tree,0.3281022012233734
66,33.0,237.0,50.0,258.0,Tree,0.32547640800476074
67,510.0,42.0,531.0,61.0,Tree,0.3209330141544342
68,209.0,236.0,221.0,250.0,Tree,0.32087692618370056
69,553.0,25.0,570.0,40.0,Tree,0.31941553950309753
70,364.0,535.0,377.0,548.0,Tree,0.31772470474243164
71,139.0,5.0,153.0,19.0,Tree,0.3099953830242157
72,45.0,575.0,57.0,589.0,Tree,0.3033455014228821
