,xmin,ymin,xmax,ymax,label,score
0,254.0,422.0,288.0,454.0,Tree,0.7870931625366211
1,82.0,52.0,101.0,71.0,Tree,0.7354260087013245
2,530.0,593.0,558.0,620.0,Tree,0.7223453521728516
3,132.0,223.0,152.0,243.0,Tree,0.6999945044517517
4,26.0,507.0,47.0,530.0,Tree,0.6942548751831055
5,96.0,476.0,124.0,502.0,Tree,0.6856228113174438
6,583.0,542.0,603.0,563.0,Tree,0.6405466794967651
7,153.0,165.0,173.0,184.0,Tree,0.6382061839103699
8,197.0,168.0,234.0,206.0,Tree,0.6319207549095154
9,159.0,418.0,180.0,440.0,Tree,0.6232008934020996
10,492.0,365.0,519.0,391.0,Tree,0.6201854348182678
11,153.0,595.0,171.0,615.0,Tree,0.6198909878730774
12,297.0,128.0,318.0,150.0,Tree,0.6198397874832153
13,261.0,87.0,280.0,105.0,Tree,0.6151972413063049
14,137.0,13.0,159.0,34.0,Tree,0.6101678013801575
15,42.0,99.0,75.0,124.0,Tree,0.6073924899101257
16,300.0,353.0,322.0,376.0,Tree,0.6028104424476624
17,3.0,215.0,27.0,237.0,Tree,0.6007419228553772
18,0.0,320.0,24.0,345.0,Tree,0.5979763865470886
19,342.0,174.0,365.0,198.0,Tree,0.5904279351234436
20,110.0,362.0,130.0,382.0,Tree,0.5889764428138733
21,62.0,182.0,87.0,204.0,Tree,0.585868775844574
22,183.0,63.0,208.0,88.0,Tree,0.5821735262870789
23,89.0,383.0,111.0,403.0,Tree,0.576530933380127
24,556.0,455.0,575.0,474.0,Tree,0.5685443878173828
25,627.0,576.0,647.0,595.0,Tree,0.5541137456893921
26,125.0,36.0,147.0,57.0,Tree,0.5538417100906372
27,87.0,615.0,114.0,642.0,Tree,0.54941725730896
28,207.0,496.0,232.0,518.0,Tree,0.5478938221931458
29,360.0,267.0,393.0,294.0,Tree,0.5443648099899292
30,109.0,335.0,136.0,360.0,Tree,0.5401993989944458
31,226.0,532.0,245.0,551.0,Tree,0.5384791493415833
32,102.0,34.0,121.0,53.0,Tree,0.536726713180542
33,224.0,221.0,245.0,243.0,Tree,0.5300188064575195
34,251.0,153.0,269.0,173.0,Tree,0.5187746286392212
35,418.0,525.0,444.0,549.0,Tree,0.5180671215057373
36,61.0,546.0,95.0,574.0,Tree,0.5118274092674255
37,376.0,587.0,410.0,616.0,Tree,0.508668065071106
38,245.0,262.0,262.0,282.0,Tree,0.5081473588943481
39,587.0,420.0,612.0,445.0,Tree,0.5076964497566223
40,117.0,406.0,135.0,427.0,Tree,0.506342351436615
41,160.0,283.0,177.0,299.0,Tree,0.4954216480255127
42,210.0,470.0,235.0,494.0,Tree,0.49253395199775696
43,350.0,595.0,370.0,615.0,Tree,0.48906323313713074
44,226.0,69.0,246.0,88.0,Tree,0.4853554964065552
45,142.0,455.0,162.0,476.0,Tree,0.48316019773483276
46,543.0,525.0,562.0,544.0,Tree,0.47484639286994934
47,192.0,316.0,211.0,338.0,Tree,0.4746575653553009
48,210.0,597.0,229.0,617.0,Tree,0.4687798321247101
49,328.0,384.0,348.0,403.0,Tree,0.4679013192653656
50,564.0,10.0,583.0,30.0,Tree,0.4651857018470764
51,112.0,616.0,144.0,648.0,Tree,0.45956072211265564
52,81.0,300.0,96.0,316.0,Tree,0.45671963691711426
53,44.0,403.0,60.0,422.0,Tree,0.4548743963241577
54,0.0,275.0,15.0,297.0,Tree,0.4479955732822418
55,480.0,393.0,496.0,410.0,Tree,0.4404951333999634
56,302.0,207.0,332.0,231.0,Tree,0.4371875524520874
57,635.0,437.0,648.0,455.0,Tree,0.43622636795043945
58,62.0,286.0,82.0,306.0,Tree,0.4305211901664734
59,288.0,532.0,306.0,553.0,Tree,0.4290182292461395
60,0.0,454.0,13.0,470.0,Tree,0.42788368463516235
61,545.0,499.0,567.0,521.0,Tree,0.4275302290916443
62,330.0,155.0,348.0,174.0,Tree,0.4212808907032013
63,371.0,413.0,392.0,434.0,Tree,0.4205246865749359
