,xmin,ymin,xmax,ymax,label,score
0,102.0,22.0,122.0,41.0,Tree,0.794498085975647
1,341.0,617.0,369.0,644.0,Tree,0.7554202675819397
2,27.0,435.0,49.0,454.0,Tree,0.7292441129684448
3,73.0,294.0,96.0,318.0,Tree,0.7240553498268127
4,53.0,472.0,74.0,494.0,Tree,0.7127830386161804
5,549.0,362.0,569.0,383.0,Tree,0.7089576125144958
6,69.0,502.0,104.0,529.0,Tree,0.6976537704467773
7,159.0,373.0,187.0,396.0,Tree,0.6642268896102905
8,120.0,397.0,143.0,418.0,Tree,0.646844208240509
9,41.0,288.0,68.0,314.0,Tree,0.6420533657073975
10,367.0,629.0,400.0,650.0,Tree,0.6353141665458679
11,560.0,96.0,595.0,129.0,Tree,0.6305418014526367
12,148.0,400.0,173.0,423.0,Tree,0.6251213550567627
13,620.0,565.0,641.0,585.0,Tree,0.6215842366218567
14,464.0,593.0,487.0,617.0,Tree,0.6012993454933167
15,524.0,598.0,548.0,621.0,Tree,0.6003199219703674
16,527.0,375.0,545.0,394.0,Tree,0.5890410542488098
17,15.0,251.0,39.0,276.0,Tree,0.5879688858985901
18,498.0,0.0,526.0,15.0,Tree,0.5863109827041626
19,97.0,334.0,124.0,357.0,Tree,0.5815321803092957
20,48.0,265.0,70.0,284.0,Tree,0.5808196663856506
21,544.0,147.0,562.0,166.0,Tree,0.5776616334915161
22,597.0,581.0,623.0,606.0,Tree,0.573468029499054
23,5.0,401.0,24.0,421.0,Tree,0.5571860074996948
24,526.0,123.0,551.0,147.0,Tree,0.5492563247680664
25,124.0,367.0,150.0,390.0,Tree,0.5487690567970276
26,0.0,227.0,14.0,244.0,Tree,0.5465006232261658
27,43.0,143.0,66.0,166.0,Tree,0.5408787727355957
28,417.0,626.0,443.0,649.0,Tree,0.5331020355224609
29,34.0,184.0,61.0,207.0,Tree,0.5324273109436035
30,56.0,561.0,79.0,584.0,Tree,0.5239335894584656
31,496.0,589.0,521.0,614.0,Tree,0.5174396634101868
32,60.0,0.0,79.0,9.0,Tree,0.5157975554466248
33,533.0,34.0,557.0,56.0,Tree,0.5111167430877686
34,14.0,68.0,41.0,92.0,Tree,0.507473886013031
35,639.0,290.0,649.0,311.0,Tree,0.5045887231826782
36,38.0,95.0,63.0,119.0,Tree,0.5013042688369751
37,104.0,542.0,126.0,563.0,Tree,0.49547910690307617
38,147.0,430.0,169.0,450.0,Tree,0.4810963571071625
39,0.0,93.0,22.0,116.0,Tree,0.47928205132484436
40,557.0,580.0,588.0,606.0,Tree,0.47266581654548645
41,430.0,607.0,451.0,626.0,Tree,0.4718002378940582
42,641.0,194.0,649.0,213.0,Tree,0.47036394476890564
43,584.0,570.0,602.0,588.0,Tree,0.4692052900791168
44,95.0,70.0,125.0,98.0,Tree,0.46675828099250793
45,97.0,361.0,118.0,382.0,Tree,0.46659815311431885
46,627.0,483.0,646.0,496.0,Tree,0.4487290382385254
47,67.0,323.0,89.0,345.0,Tree,0.4436459243297577
48,574.0,358.0,591.0,374.0,Tree,0.4409581422805786
49,11.0,35.0,27.0,51.0,Tree,0.44047820568084717
50,215.0,519.0,239.0,542.0,Tree,0.43253859877586365
51,133.0,77.0,151.0,97.0,Tree,0.4180586636066437
52,517.0,20.0,533.0,35.0,Tree,0.4137987494468689
53,0.0,21.0,7.0,40.0,Tree,0.4127448797225952
54,353.0,535.0,373.0,555.0,Tree,0.4121091961860657
55,180.0,549.0,196.0,565.0,Tree,0.4110977053642273
56,394.0,617.0,417.0,637.0,Tree,0.41083550453186035
57,187.0,405.0,208.0,425.0,Tree,0.4096987545490265
58,202.0,472.0,221.0,493.0,Tree,0.4024864435195923
59,384.0,497.0,398.0,514.0,Tree,0.4007023870944977
60,478.0,487.0,502.0,510.0,Tree,0.3996340036392212
61,194.0,565.0,211.0,585.0,Tree,0.39885878562927246
62,594.0,39.0,608.0,57.0,Tree,0.39717599749565125
63,250.0,490.0,266.0,511.0,Tree,0.39657971262931824
64,133.0,37.0,146.0,51.0,Tree,0.3927914500236511
65,425.0,485.0,443.0,502.0,Tree,0.39144039154052734
66,435.0,511.0,455.0,530.0,Tree,0.38987216353416443
67,391.0,448.0,399.0,465.0,Tree,0.3888770341873169
68,76.0,250.0,88.0,256.0,Tree,0.38860616087913513
69,84.0,643.0,106.0,650.0,Tree,0.3830564320087433
70,218.0,452.0,237.0,472.0,Tree,0.38242238759994507
71,383.0,519.0,398.0,534.0,Tree,0.3818780481815338
72,160.0,27.0,174.0,40.0,Tree,0.381113201379776
73,69.0,94.0,88.0,113.0,Tree,0.38042518496513367
74,259.0,468.0,285.0,494.0,Tree,0.3800138533115387
75,128.0,483.0,145.0,503.0,Tree,0.3790883421897888
76,226.0,483.0,256.0,513.0,Tree,0.37239861488342285
77,104.0,118.0,125.0,136.0,Tree,0.3674243688583374
78,596.0,460.0,616.0,481.0,Tree,0.3664480745792389
79,448.0,615.0,471.0,637.0,Tree,0.36436232924461365
80,326.0,537.0,350.0,561.0,Tree,0.35907185077667236
81,594.0,480.0,616.0,499.0,Tree,0.35743629932403564
82,590.0,199.0,606.0,215.0,Tree,0.35554268956184387
83,167.0,531.0,185.0,549.0,Tree,0.35083553194999695
84,246.0,543.0,265.0,563.0,Tree,0.34792575240135193
85,39.0,589.0,69.0,614.0,Tree,0.3455200791358948
86,196.0,495.0,216.0,513.0,Tree,0.3447151780128479
87,256.0,6.0,268.0,18.0,Tree,0.3444862961769104
88,279.0,514.0,303.0,538.0,Tree,0.34356197714805603
89,461.0,509.0,479.0,526.0,Tree,0.3400017321109772
90,500.0,48.0,512.0,61.0,Tree,0.33808982372283936
91,281.0,558.0,305.0,581.0,Tree,0.3357399106025696
92,21.0,157.0,35.0,172.0,Tree,0.3346788287162781
93,317.0,504.0,335.0,523.0,Tree,0.33226320147514343
94,643.0,451.0,650.0,466.0,Tree,0.3319399952888489
95,400.0,505.0,419.0,523.0,Tree,0.32719460129737854
96,499.0,625.0,517.0,644.0,Tree,0.32542553544044495
97,518.0,491.0,538.0,511.0,Tree,0.32425522804260254
98,569.0,14.0,586.0,33.0,Tree,0.3235713839530945
99,614.0,362.0,643.0,387.0,Tree,0.32004597783088684
100,462.0,430.0,478.0,444.0,Tree,0.31889525055885315
101,564.0,480.0,584.0,498.0,Tree,0.3156086504459381
102,4.0,395.0,17.0,400.0,Tree,0.3127347528934479
103,426.0,447.0,442.0,461.0,Tree,0.3116627037525177
104,175.0,458.0,204.0,489.0,Tree,0.30673184990882874
105,122.0,240.0,134.0,254.0,Tree,0.3040924370288849
106,578.0,172.0,594.0,187.0,Tree,0.29186704754829407
107,297.0,508.0,327.0,535.0,Tree,0.241170272231102
108,192.0,427.0,222.0,455.0,Tree,0.23585113883018494
109,616.0,77.0,628.0,90.0,Tree,0.1985282301902771
110,642.0,368.0,649.0,384.0,Tree,0.1838158518075943
111,540.0,485.0,568.0,510.0,Tree,0.14913509786128998
112,58.0,110.0,87.0,136.0,Tree,0.12819655239582062
113,40.0,28.0,68.0,51.0,Tree,0.11075477302074432
