,xmin,ymin,xmax,ymax,label,score
0,252.0,211.0,280.0,235.0,Tree,0.7256429195404053
1,428.0,382.0,451.0,405.0,Tree,0.646248996257782
2,582.0,356.0,601.0,377.0,Tree,0.6261114478111267
3,624.0,106.0,646.0,127.0,Tree,0.6237056255340576
4,319.0,275.0,337.0,294.0,Tree,0.6135783195495605
5,561.0,422.0,594.0,443.0,Tree,0.6105033755302429
6,428.0,254.0,464.0,283.0,Tree,0.6019418239593506
7,395.0,87.0,413.0,107.0,Tree,0.5975475311279297
8,194.0,464.0,213.0,485.0,Tree,0.5695574879646301
9,318.0,463.0,337.0,483.0,Tree,0.5680348873138428
10,334.0,208.0,361.0,234.0,Tree,0.5598227381706238
11,320.0,363.0,335.0,378.0,Tree,0.5541366934776306
12,533.0,169.0,552.0,188.0,Tree,0.5539488196372986
13,87.0,332.0,103.0,350.0,Tree,0.5439448952674866
14,143.0,355.0,173.0,378.0,Tree,0.5425574779510498
15,460.0,601.0,477.0,618.0,Tree,0.5230405330657959
16,302.0,213.0,322.0,233.0,Tree,0.5215635895729065
17,456.0,5.0,475.0,24.0,Tree,0.520770788192749
18,110.0,210.0,141.0,240.0,Tree,0.5179596543312073
19,62.0,356.0,81.0,375.0,Tree,0.514615535736084
20,392.0,199.0,411.0,217.0,Tree,0.5036556124687195
21,525.0,531.0,546.0,550.0,Tree,0.49992597103118896
22,315.0,579.0,328.0,593.0,Tree,0.4982655346393585
23,508.0,601.0,533.0,623.0,Tree,0.4908789098262787
24,437.0,134.0,455.0,153.0,Tree,0.49079424142837524
25,392.0,333.0,410.0,352.0,Tree,0.48975706100463867
26,562.0,610.0,589.0,631.0,Tree,0.48697566986083984
27,537.0,266.0,558.0,287.0,Tree,0.478730171918869
28,584.0,521.0,605.0,540.0,Tree,0.478116512298584
29,503.0,96.0,518.0,111.0,Tree,0.46904295682907104
30,390.0,153.0,399.0,174.0,Tree,0.4664875268936157
31,564.0,110.0,581.0,130.0,Tree,0.4662531614303589
32,89.0,419.0,108.0,440.0,Tree,0.4659736156463623
33,222.0,214.0,242.0,231.0,Tree,0.46519967913627625
34,136.0,584.0,152.0,595.0,Tree,0.4470762610435486
35,184.0,343.0,205.0,366.0,Tree,0.44364091753959656
36,189.0,424.0,203.0,441.0,Tree,0.437063068151474
37,530.0,359.0,544.0,373.0,Tree,0.43583357334136963
38,6.0,71.0,25.0,88.0,Tree,0.43553483486175537
39,395.0,629.0,410.0,646.0,Tree,0.43122032284736633
40,391.0,115.0,399.0,134.0,Tree,0.4293263256549835
41,408.0,402.0,426.0,422.0,Tree,0.42878836393356323
42,393.0,576.0,411.0,595.0,Tree,0.41880831122398376
43,13.0,115.0,28.0,130.0,Tree,0.41867679357528687
44,395.0,469.0,408.0,485.0,Tree,0.4174248278141022
45,89.0,305.0,103.0,322.0,Tree,0.4157398045063019
46,642.0,252.0,649.0,268.0,Tree,0.4152449667453766
47,187.0,306.0,204.0,327.0,Tree,0.414536714553833
48,391.0,0.0,399.0,15.0,Tree,0.40952345728874207
49,635.0,611.0,647.0,625.0,Tree,0.4084734320640564
50,331.0,517.0,342.0,534.0,Tree,0.4054828882217407
51,531.0,21.0,545.0,35.0,Tree,0.4042142331600189
52,527.0,108.0,538.0,122.0,Tree,0.40130919218063354
53,635.0,176.0,648.0,192.0,Tree,0.40020889043807983
54,90.0,378.0,103.0,393.0,Tree,0.3858812749385834
55,330.0,630.0,341.0,646.0,Tree,0.3703817129135132
56,392.0,548.0,399.0,568.0,Tree,0.3692799508571625
57,612.0,519.0,643.0,539.0,Tree,0.36599627137184143
58,642.0,360.0,649.0,375.0,Tree,0.36091193556785583
59,415.0,362.0,430.0,378.0,Tree,0.354931503534317
60,534.0,420.0,549.0,433.0,Tree,0.35427623987197876
61,471.0,96.0,482.0,112.0,Tree,0.3539237678050995
62,395.0,117.0,414.0,138.0,Tree,0.35063958168029785
63,8.0,187.0,24.0,203.0,Tree,0.3488384485244751
64,394.0,434.0,407.0,449.0,Tree,0.3390335142612457
65,576.0,242.0,589.0,252.0,Tree,0.33390355110168457
66,603.0,5.0,617.0,19.0,Tree,0.32489532232284546
67,442.0,101.0,457.0,116.0,Tree,0.3246254324913025
68,392.0,251.0,400.0,268.0,Tree,0.3219621181488037
69,396.0,489.0,408.0,507.0,Tree,0.32042011618614197
70,113.0,362.0,132.0,375.0,Tree,0.31909987330436707
71,546.0,519.0,561.0,533.0,Tree,0.31675633788108826
72,0.0,205.0,8.0,226.0,Tree,0.31599995493888855
73,392.0,263.0,399.0,283.0,Tree,0.3155190050601959
74,580.0,287.0,591.0,299.0,Tree,0.31485238671302795
75,397.0,604.0,414.0,624.0,Tree,0.31467580795288086
76,303.0,303.0,315.0,315.0,Tree,0.31117698550224304
77,469.0,228.0,480.0,242.0,Tree,0.3104689121246338
78,273.0,364.0,301.0,379.0,Tree,0.3078842759132385
79,595.0,424.0,613.0,436.0,Tree,0.3065038323402405
80,394.0,611.0,399.0,632.0,Tree,0.3062872588634491
81,399.0,525.0,413.0,540.0,Tree,0.3037773668766022
82,193.0,365.0,213.0,384.0,Tree,0.3016103208065033
83,628.0,28.0,640.0,41.0,Tree,0.2891470789909363
84,394.0,293.0,399.0,313.0,Tree,0.28846362233161926
85,396.0,373.0,408.0,391.0,Tree,0.27727699279785156
86,17.0,156.0,28.0,171.0,Tree,0.274519145488739
87,395.0,510.0,408.0,526.0,Tree,0.2713078558444977
88,395.0,450.0,408.0,465.0,Tree,0.2706461250782013
89,402.0,545.0,416.0,563.0,Tree,0.2675132751464844
90,391.0,310.0,404.0,325.0,Tree,0.2653350830078125
91,28.0,534.0,41.0,548.0,Tree,0.2645198106765747
92,235.0,521.0,248.0,530.0,Tree,0.26433324813842773
93,185.0,272.0,198.0,286.0,Tree,0.2599489986896515
94,396.0,358.0,410.0,374.0,Tree,0.2556019723415375
95,241.0,475.0,252.0,487.0,Tree,0.2538873851299286
96,154.0,214.0,167.0,226.0,Tree,0.25272539258003235
97,21.0,0.0,33.0,6.0,Tree,0.25206366181373596
98,29.0,644.0,43.0,650.0,Tree,0.2496187835931778
99,395.0,421.0,399.0,438.0,Tree,0.23962193727493286
100,332.0,394.0,346.0,400.0,Tree,0.23895344138145447
101,77.0,229.0,89.0,241.0,Tree,0.23876672983169556
102,197.0,522.0,208.0,529.0,Tree,0.22684131562709808
103,30.0,567.0,41.0,580.0,Tree,0.2229766994714737
104,190.0,291.0,203.0,307.0,Tree,0.22055169939994812
105,398.0,0.0,429.0,17.0,Tree,0.21590574085712433
106,425.0,6.0,455.0,25.0,Tree,0.1009092926979065
