,xmin,ymin,xmax,ymax,label,score
0,508.0,498.0,535.0,523.0,Tree,0.704977810382843
1,298.0,376.0,327.0,400.0,Tree,0.6498796939849854
2,454.0,496.0,481.0,521.0,Tree,0.6266507506370544
3,548.0,497.0,581.0,529.0,Tree,0.6109218001365662
4,447.0,361.0,472.0,384.0,Tree,0.5855416655540466
5,478.0,402.0,501.0,426.0,Tree,0.5721294283866882
6,348.0,480.0,364.0,498.0,Tree,0.5688135623931885
7,138.0,629.0,170.0,650.0,Tree,0.5685656666755676
8,382.0,496.0,411.0,518.0,Tree,0.5568113327026367
9,628.0,266.0,648.0,287.0,Tree,0.5426087379455566
10,490.0,263.0,507.0,282.0,Tree,0.5392379760742188
11,304.0,340.0,331.0,365.0,Tree,0.5376944541931152
12,336.0,363.0,357.0,384.0,Tree,0.5358507633209229
13,514.0,406.0,538.0,432.0,Tree,0.5219460129737854
14,172.0,512.0,193.0,533.0,Tree,0.5166604518890381
15,572.0,5.0,588.0,21.0,Tree,0.5164068341255188
16,452.0,290.0,471.0,311.0,Tree,0.5062997341156006
17,581.0,539.0,605.0,563.0,Tree,0.5042067766189575
18,161.0,452.0,185.0,475.0,Tree,0.5005877017974854
19,536.0,161.0,572.0,189.0,Tree,0.4961588978767395
20,141.0,279.0,162.0,299.0,Tree,0.49410802125930786
21,604.0,67.0,630.0,94.0,Tree,0.49120622873306274
22,302.0,405.0,331.0,428.0,Tree,0.4878941476345062
23,594.0,144.0,627.0,177.0,Tree,0.4872065782546997
24,495.0,67.0,515.0,85.0,Tree,0.4858565032482147
25,495.0,531.0,522.0,558.0,Tree,0.4856249690055847
26,458.0,385.0,481.0,409.0,Tree,0.4846082329750061
27,162.0,49.0,179.0,70.0,Tree,0.48288261890411377
28,285.0,98.0,305.0,118.0,Tree,0.48199930787086487
29,211.0,509.0,225.0,527.0,Tree,0.46948134899139404
30,323.0,320.0,347.0,344.0,Tree,0.46386295557022095
31,377.0,73.0,408.0,100.0,Tree,0.4629221260547638
32,528.0,258.0,561.0,284.0,Tree,0.46044600009918213
33,507.0,167.0,527.0,185.0,Tree,0.44850319623947144
34,149.0,396.0,182.0,428.0,Tree,0.4450902044773102
35,174.0,541.0,198.0,563.0,Tree,0.44097355008125305
36,512.0,473.0,531.0,494.0,Tree,0.4374813139438629
37,603.0,518.0,625.0,541.0,Tree,0.4335249960422516
38,642.0,500.0,649.0,519.0,Tree,0.432207852602005
39,164.0,580.0,192.0,607.0,Tree,0.42908209562301636
40,200.0,454.0,222.0,477.0,Tree,0.4270584285259247
41,592.0,329.0,610.0,349.0,Tree,0.42232272028923035
42,433.0,264.0,454.0,281.0,Tree,0.4155712127685547
43,585.0,498.0,608.0,522.0,Tree,0.41359278559684753
44,154.0,202.0,171.0,222.0,Tree,0.40968456864356995
45,198.0,364.0,211.0,380.0,Tree,0.4055582880973816
46,579.0,268.0,598.0,286.0,Tree,0.40412816405296326
47,309.0,284.0,335.0,309.0,Tree,0.40353772044181824
48,205.0,480.0,222.0,500.0,Tree,0.4029569923877716
49,344.0,337.0,358.0,353.0,Tree,0.40152204036712646
50,167.0,289.0,182.0,306.0,Tree,0.4001469612121582
51,327.0,261.0,351.0,283.0,Tree,0.3944045603275299
52,330.0,395.0,348.0,414.0,Tree,0.3890935182571411
53,404.0,149.0,423.0,168.0,Tree,0.3882245123386383
54,188.0,116.0,208.0,137.0,Tree,0.3872472047805786
55,213.0,574.0,232.0,596.0,Tree,0.38564157485961914
56,320.0,107.0,338.0,126.0,Tree,0.38430172204971313
57,314.0,153.0,338.0,177.0,Tree,0.3808583617210388
58,209.0,538.0,223.0,553.0,Tree,0.38077592849731445
59,474.0,121.0,488.0,136.0,Tree,0.3798975944519043
60,329.0,454.0,352.0,478.0,Tree,0.3777634799480438
61,287.0,75.0,306.0,95.0,Tree,0.3620697259902954
62,552.0,529.0,575.0,551.0,Tree,0.3595423698425293
63,154.0,146.0,181.0,172.0,Tree,0.35383379459381104
64,392.0,265.0,418.0,280.0,Tree,0.3497411906719208
65,364.0,259.0,383.0,278.0,Tree,0.34798651933670044
66,432.0,38.0,451.0,58.0,Tree,0.34668800234794617
67,332.0,547.0,351.0,567.0,Tree,0.3457663059234619
68,170.0,483.0,190.0,504.0,Tree,0.3454340398311615
69,300.0,452.0,321.0,471.0,Tree,0.3374890089035034
70,366.0,644.0,384.0,650.0,Tree,0.3323180675506592
71,398.0,177.0,420.0,196.0,Tree,0.32948553562164307
72,154.0,12.0,173.0,31.0,Tree,0.32432180643081665
73,122.0,322.0,148.0,343.0,Tree,0.32397112250328064
74,430.0,169.0,463.0,193.0,Tree,0.3233337998390198
75,127.0,388.0,143.0,404.0,Tree,0.32045263051986694
76,125.0,200.0,152.0,224.0,Tree,0.32019248604774475
77,396.0,537.0,412.0,554.0,Tree,0.3169030249118805
78,129.0,14.0,147.0,33.0,Tree,0.303934782743454
79,306.0,86.0,326.0,106.0,Tree,0.3035827577114105
80,383.0,4.0,398.0,19.0,Tree,0.2922121584415436
81,532.0,542.0,547.0,558.0,Tree,0.29192662239074707
82,202.0,12.0,212.0,28.0,Tree,0.28927120566368103
83,400.0,0.0,440.0,20.0,Tree,0.2885771095752716
84,568.0,175.0,585.0,191.0,Tree,0.2864072620868683
85,178.0,140.0,198.0,161.0,Tree,0.27982932329177856
86,329.0,131.0,342.0,146.0,Tree,0.27871036529541016
87,128.0,130.0,145.0,149.0,Tree,0.2760154902935028
88,145.0,366.0,159.0,380.0,Tree,0.27552974224090576
89,100.0,223.0,128.0,253.0,Tree,0.27207431197166443
90,328.0,628.0,347.0,648.0,Tree,0.2716776132583618
91,343.0,275.0,362.0,296.0,Tree,0.27108272910118103
92,344.0,445.0,360.0,463.0,Tree,0.2685704231262207
93,106.0,250.0,125.0,255.0,Tree,0.2650075852870941
94,134.0,233.0,159.0,255.0,Tree,0.25428181886672974
95,325.0,9.0,338.0,23.0,Tree,0.2439287155866623
96,153.0,88.0,181.0,115.0,Tree,0.21551483869552612
97,102.0,157.0,128.0,183.0,Tree,0.17271892726421356
98,449.0,253.0,477.0,278.0,Tree,0.12316609174013138
99,610.0,622.0,638.0,645.0,Tree,0.12095446139574051
100,322.0,477.0,351.0,499.0,Tree,0.11850595474243164
101,128.0,581.0,154.0,606.0,Tree,0.1028842106461525
