,xmin,ymin,xmax,ymax,label,score
0,228.0,104.0,261.0,127.0,Tree,0.8033671379089355
1,588.0,267.0,615.0,291.0,Tree,0.788420557975769
2,81.0,369.0,116.0,400.0,Tree,0.7540964484214783
3,358.0,83.0,396.0,119.0,Tree,0.7426669597625732
4,559.0,414.0,589.0,441.0,Tree,0.7366306185722351
5,192.0,267.0,214.0,294.0,Tree,0.7199643850326538
6,455.0,118.0,477.0,142.0,Tree,0.7045162320137024
7,385.0,625.0,406.0,643.0,Tree,0.6976447105407715
8,443.0,266.0,482.0,308.0,Tree,0.6966863870620728
9,342.0,559.0,372.0,586.0,Tree,0.6881751418113708
10,535.0,250.0,565.0,276.0,Tree,0.6805776357650757
11,122.0,331.0,148.0,359.0,Tree,0.6803528666496277
12,276.0,352.0,304.0,380.0,Tree,0.6800381541252136
13,150.0,313.0,182.0,340.0,Tree,0.67659592628479
14,193.0,496.0,211.0,518.0,Tree,0.6761369705200195
15,516.0,11.0,542.0,38.0,Tree,0.6715205907821655
16,317.0,369.0,352.0,399.0,Tree,0.6645020246505737
17,431.0,548.0,459.0,570.0,Tree,0.6600199341773987
18,328.0,223.0,352.0,247.0,Tree,0.6592799425125122
19,488.0,454.0,514.0,480.0,Tree,0.6588392853736877
20,454.0,223.0,481.0,249.0,Tree,0.6535953879356384
21,226.0,410.0,262.0,447.0,Tree,0.6457411646842957
22,241.0,600.0,268.0,626.0,Tree,0.6419937014579773
23,132.0,34.0,159.0,59.0,Tree,0.6346011757850647
24,274.0,553.0,292.0,574.0,Tree,0.6333268880844116
25,555.0,578.0,581.0,600.0,Tree,0.6303325295448303
26,451.0,575.0,477.0,595.0,Tree,0.6242398619651794
27,617.0,605.0,641.0,628.0,Tree,0.6222089529037476
28,142.0,516.0,164.0,541.0,Tree,0.620845377445221
29,481.0,407.0,497.0,423.0,Tree,0.6163938045501709
30,267.0,418.0,301.0,452.0,Tree,0.598160445690155
31,6.0,350.0,40.0,380.0,Tree,0.5945985913276672
32,318.0,584.0,349.0,610.0,Tree,0.5901768803596497
33,194.0,227.0,210.0,244.0,Tree,0.5761937499046326
34,532.0,415.0,551.0,435.0,Tree,0.5730273127555847
35,184.0,147.0,216.0,178.0,Tree,0.5671009421348572
36,132.0,478.0,147.0,494.0,Tree,0.5630881190299988
37,327.0,127.0,347.0,147.0,Tree,0.5610331296920776
38,350.0,190.0,367.0,210.0,Tree,0.5570517778396606
39,343.0,315.0,367.0,339.0,Tree,0.5530486106872559
40,316.0,411.0,338.0,434.0,Tree,0.5511043071746826
41,461.0,553.0,484.0,573.0,Tree,0.5455552935600281
42,50.0,58.0,68.0,76.0,Tree,0.5425281524658203
43,328.0,1.0,364.0,28.0,Tree,0.5391332507133484
44,401.0,555.0,422.0,574.0,Tree,0.5250621438026428
45,275.0,291.0,303.0,316.0,Tree,0.5223418474197388
46,453.0,482.0,483.0,506.0,Tree,0.5210525393486023
47,451.0,426.0,482.0,457.0,Tree,0.5205204486846924
48,223.0,397.0,242.0,415.0,Tree,0.5115182399749756
49,588.0,602.0,611.0,626.0,Tree,0.5112226009368896
50,0.0,487.0,17.0,508.0,Tree,0.5093933343887329
51,609.0,516.0,642.0,543.0,Tree,0.5074846148490906
52,0.0,133.0,15.0,156.0,Tree,0.5066044330596924
53,423.0,1.0,470.0,32.0,Tree,0.5048227310180664
54,614.0,395.0,629.0,411.0,Tree,0.49943113327026367
55,538.0,597.0,554.0,612.0,Tree,0.4981484115123749
56,283.0,5.0,312.0,31.0,Tree,0.4977693259716034
57,451.0,338.0,463.0,354.0,Tree,0.49627652764320374
58,105.0,236.0,120.0,252.0,Tree,0.4959796071052551
59,241.0,287.0,255.0,303.0,Tree,0.4927941560745239
60,286.0,318.0,306.0,336.0,Tree,0.4898941218852997
61,7.0,103.0,25.0,121.0,Tree,0.48935800790786743
62,76.0,452.0,90.0,466.0,Tree,0.4879203736782074
63,485.0,0.0,503.0,14.0,Tree,0.48277178406715393
64,465.0,170.0,486.0,191.0,Tree,0.4710918366909027
65,268.0,270.0,292.0,292.0,Tree,0.4639688730239868
66,596.0,0.0,611.0,5.0,Tree,0.4589540660381317
67,191.0,597.0,211.0,615.0,Tree,0.4581654369831085
68,585.0,510.0,614.0,532.0,Tree,0.45536181330680847
69,315.0,629.0,329.0,647.0,Tree,0.4439206123352051
70,141.0,396.0,161.0,417.0,Tree,0.4410613775253296
