,xmin,ymin,xmax,ymax,label,score
0,465.0,304.0,497.0,334.0,Tree,0.827072024345398
1,601.0,573.0,638.0,601.0,Tree,0.8103266358375549
2,206.0,578.0,240.0,607.0,Tree,0.8066959977149963
3,21.0,277.0,48.0,302.0,Tree,0.798795759677887
4,120.0,423.0,157.0,454.0,Tree,0.7962974905967712
5,571.0,416.0,607.0,449.0,Tree,0.7962167859077454
6,506.0,580.0,536.0,604.0,Tree,0.7930713891983032
7,171.0,512.0,198.0,540.0,Tree,0.783653199672699
8,2.0,578.0,35.0,610.0,Tree,0.7805103063583374
9,101.0,573.0,135.0,605.0,Tree,0.7760784029960632
10,250.0,427.0,278.0,460.0,Tree,0.7734162211418152
11,518.0,421.0,554.0,455.0,Tree,0.7714232206344604
12,238.0,522.0,273.0,553.0,Tree,0.7682199478149414
13,529.0,336.0,548.0,355.0,Tree,0.7555422186851501
14,170.0,224.0,202.0,250.0,Tree,0.7476249933242798
15,62.0,406.0,103.0,444.0,Tree,0.7464231848716736
16,289.0,520.0,322.0,550.0,Tree,0.7441408634185791
17,99.0,514.0,130.0,542.0,Tree,0.740033745765686
18,468.0,516.0,495.0,542.0,Tree,0.7370724081993103
19,305.0,585.0,337.0,612.0,Tree,0.7356387376785278
20,535.0,516.0,569.0,548.0,Tree,0.7349887490272522
21,71.0,370.0,100.0,396.0,Tree,0.7320140600204468
22,232.0,221.0,262.0,249.0,Tree,0.7297494411468506
23,539.0,226.0,564.0,250.0,Tree,0.72835773229599
24,47.0,567.0,76.0,592.0,Tree,0.7205353379249573
25,394.0,525.0,418.0,548.0,Tree,0.7202448844909668
26,69.0,284.0,96.0,311.0,Tree,0.7201350927352905
27,533.0,384.0,567.0,417.0,Tree,0.7196527719497681
28,511.0,56.0,530.0,77.0,Tree,0.7188341617584229
29,508.0,21.0,532.0,43.0,Tree,0.717487096786499
30,465.0,429.0,494.0,455.0,Tree,0.7151119112968445
31,34.0,505.0,69.0,534.0,Tree,0.7112184166908264
32,403.0,586.0,430.0,612.0,Tree,0.704705536365509
33,257.0,296.0,285.0,323.0,Tree,0.7041391730308533
34,561.0,587.0,593.0,617.0,Tree,0.7031556963920593
35,40.0,209.0,74.0,241.0,Tree,0.6971304416656494
36,56.0,6.0,76.0,25.0,Tree,0.6950638294219971
37,0.0,400.0,34.0,437.0,Tree,0.6942437887191772
38,354.0,326.0,384.0,353.0,Tree,0.6931782364845276
39,411.0,295.0,449.0,326.0,Tree,0.6908131837844849
40,525.0,301.0,553.0,326.0,Tree,0.6898889541625977
41,572.0,108.0,601.0,133.0,Tree,0.6873607635498047
42,103.0,212.0,135.0,242.0,Tree,0.6862649321556091
43,600.0,511.0,631.0,539.0,Tree,0.6841492652893066
44,390.0,320.0,414.0,346.0,Tree,0.683577299118042
45,351.0,493.0,376.0,518.0,Tree,0.682536244392395
46,267.0,581.0,300.0,610.0,Tree,0.6780663728713989
47,22.0,93.0,49.0,116.0,Tree,0.6762478351593018
48,188.0,133.0,209.0,155.0,Tree,0.6731289029121399
49,291.0,222.0,325.0,252.0,Tree,0.6616427302360535
50,141.0,289.0,169.0,315.0,Tree,0.6590556502342224
51,493.0,118.0,511.0,135.0,Tree,0.6551759243011475
52,116.0,42.0,141.0,67.0,Tree,0.6507647037506104
53,191.0,294.0,218.0,319.0,Tree,0.6320957541465759
54,383.0,197.0,406.0,222.0,Tree,0.6250635981559753
55,375.0,143.0,394.0,163.0,Tree,0.6227906346321106
56,127.0,103.0,155.0,129.0,Tree,0.6200277209281921
57,444.0,582.0,478.0,609.0,Tree,0.617073655128479
58,477.0,229.0,507.0,251.0,Tree,0.6164793372154236
59,403.0,404.0,428.0,429.0,Tree,0.615841269493103
60,364.0,268.0,386.0,288.0,Tree,0.61521315574646
61,633.0,416.0,649.0,443.0,Tree,0.5922276377677917
62,458.0,390.0,491.0,419.0,Tree,0.5865521430969238
63,257.0,121.0,289.0,152.0,Tree,0.5741528868675232
64,181.0,105.0,207.0,129.0,Tree,0.5726349949836731
65,182.0,413.0,216.0,446.0,Tree,0.5713992714881897
66,201.0,55.0,224.0,79.0,Tree,0.5677242279052734
67,17.0,375.0,37.0,395.0,Tree,0.5614830255508423
68,385.0,438.0,403.0,458.0,Tree,0.5614370703697205
69,268.0,397.0,293.0,421.0,Tree,0.5609301924705505
70,591.0,385.0,616.0,399.0,Tree,0.5550349950790405
71,381.0,120.0,397.0,137.0,Tree,0.5521773099899292
72,335.0,195.0,358.0,221.0,Tree,0.5511202216148376
73,408.0,431.0,431.0,454.0,Tree,0.5488312244415283
74,630.0,108.0,648.0,129.0,Tree,0.5441601872444153
75,46.0,43.0,62.0,60.0,Tree,0.5378459692001343
76,382.0,462.0,403.0,484.0,Tree,0.5360197424888611
77,415.0,228.0,437.0,248.0,Tree,0.5359310507774353
78,290.0,120.0,316.0,144.0,Tree,0.5317168831825256
79,79.0,103.0,101.0,121.0,Tree,0.5307537317276001
80,315.0,120.0,348.0,151.0,Tree,0.518343448638916
81,322.0,389.0,349.0,416.0,Tree,0.5171360969543457
82,355.0,360.0,394.0,397.0,Tree,0.5157278180122375
83,327.0,471.0,349.0,496.0,Tree,0.5144250988960266
84,358.0,175.0,375.0,195.0,Tree,0.5085132122039795
85,352.0,50.0,380.0,76.0,Tree,0.5063377618789673
86,223.0,115.0,245.0,132.0,Tree,0.4981463849544525
87,615.0,222.0,636.0,240.0,Tree,0.49801456928253174
88,325.0,426.0,359.0,458.0,Tree,0.4933983087539673
89,333.0,153.0,354.0,176.0,Tree,0.4808424413204193
90,350.0,459.0,374.0,483.0,Tree,0.4633266031742096
91,242.0,399.0,260.0,420.0,Tree,0.4616602063179016
92,413.0,114.0,427.0,128.0,Tree,0.4608556628227234
93,598.0,303.0,618.0,323.0,Tree,0.45746365189552307
94,532.0,117.0,556.0,139.0,Tree,0.4543611407279968
95,382.0,609.0,402.0,629.0,Tree,0.45332711935043335
96,311.0,203.0,336.0,227.0,Tree,0.447879821062088
97,361.0,202.0,379.0,223.0,Tree,0.4461826980113983
