,xmin,ymin,xmax,ymax,label,score
0,504.0,175.0,529.0,199.0,Tree,0.7919714450836182
1,523.0,432.0,567.0,468.0,Tree,0.7742364406585693
2,201.0,251.0,224.0,276.0,Tree,0.7626575827598572
3,441.0,172.0,464.0,193.0,Tree,0.7448185086250305
4,357.0,511.0,388.0,536.0,Tree,0.7418188452720642
5,6.0,590.0,41.0,621.0,Tree,0.7008315324783325
6,522.0,269.0,562.0,306.0,Tree,0.6864773631095886
7,93.0,218.0,115.0,240.0,Tree,0.6822695136070251
8,580.0,281.0,619.0,321.0,Tree,0.6819766163825989
9,560.0,110.0,586.0,135.0,Tree,0.6815112233161926
10,574.0,375.0,593.0,398.0,Tree,0.6811661124229431
11,163.0,562.0,184.0,582.0,Tree,0.6766186356544495
12,401.0,513.0,438.0,552.0,Tree,0.6717595458030701
13,387.0,339.0,412.0,364.0,Tree,0.6693578362464905
14,576.0,186.0,603.0,211.0,Tree,0.6517431735992432
15,310.0,420.0,333.0,436.0,Tree,0.648459255695343
16,82.0,375.0,114.0,400.0,Tree,0.6466438174247742
17,499.0,544.0,520.0,564.0,Tree,0.6320081949234009
18,234.0,213.0,254.0,235.0,Tree,0.6309369206428528
19,337.0,598.0,354.0,618.0,Tree,0.616295576095581
20,631.0,470.0,648.0,492.0,Tree,0.6121339797973633
21,176.0,50.0,200.0,75.0,Tree,0.5978740453720093
22,98.0,182.0,126.0,208.0,Tree,0.5945928692817688
23,151.0,163.0,172.0,185.0,Tree,0.5918500423431396
24,253.0,388.0,271.0,410.0,Tree,0.5878828167915344
25,25.0,79.0,45.0,99.0,Tree,0.5838738679885864
26,482.0,260.0,506.0,283.0,Tree,0.5813276767730713
27,211.0,470.0,239.0,496.0,Tree,0.5644375681877136
28,143.0,312.0,175.0,343.0,Tree,0.5559350848197937
29,618.0,363.0,644.0,388.0,Tree,0.5485407710075378
30,482.0,519.0,506.0,543.0,Tree,0.5443763732910156
31,123.0,158.0,147.0,181.0,Tree,0.5431370139122009
